transcript_id	wt_mrna_YPD1.genes.results	wt_mrna_YPD2.genes.results	wt_mrna_YPD3.genes.results	ncs2d_mrna_YPD1.genes.results	ncs2d_mrna_YPD2.genes.results	ncs2d_mrna_YPD3.genes.results	elp6d_mrna_YPD1.genes.results	elp6d_mrna_YPD2.genes.results	elp6d_mrna_YPD3.genes.results	ncs2d_elp6d_mrna_YPD1.genes.results	ncs2d_elp6d_mrna_YPD2.genes.results	ncs2d_elp6d_mrna_YPD3.genes.results
YOR092W	461.0	464.0	587.0	522.0	450.0	674.0	431.0	1189.0	918.0	484.0	556.0	1045.0
YOR093C	528.0	499.0	787.0	656.0	667.0	1006.0	483.0	1306.0	1178.0	829.0	716.0	1550.0
YOR094W	293.0	297.0	385.0	300.0	352.0	597.0	252.0	658.0	571.0	470.0	345.0	821.0
YOR095C	1312.0	1116.0	1596.0	1226.0	1239.0	2083.0	963.0	2160.0	1886.0	1116.0	1013.0	2089.0
YOR096W	18677.78	18117.2	25015.53	15858.08	16493.06	32284.82	14654.71	36111.97	32964.18	15782.67	13699.26	34433.71
YOR097C	184.0	151.0	217.0	239.0	242.0	395.0	174.0	513.0	397.0	294.0	259.0	524.0
YOR098C	1427.0	1465.0	2166.0	2087.0	1821.0	2109.0	1555.0	3884.0	3348.0	2243.0	2729.0	4516.0
YOR099W	2246.0	2216.0	3104.0	2248.0	2046.0	3575.0	1900.0	5110.0	4152.0	2210.0	2460.0	4539.0
YOR100C	16.0	13.0	22.0	24.0	28.0	30.0	20.0	88.0	46.0	39.0	53.0	110.0
YOR101W	704.0	721.0	970.0	803.0	835.0	1358.0	625.0	1641.0	1348.0	856.0	931.0	1749.0
YOR103C	709.0	569.0	865.0	668.0	793.0	1386.0	583.0	1303.0	1293.0	844.0	792.0	1706.0
YOR104W	139.36	128.24	216.75	147.78	193.29	171.92	129.48	316.1	353.25	334.79	172.73	626.87
YOR105W	25.64	27.76	37.25	35.22	25.71	105.08	53.52	104.9	73.75	66.21	49.27	79.13
YOR106W	177.0	113.0	321.0	135.0	193.0	291.0	167.0	413.0	358.0	214.0	163.0	453.0
YOR107W	78.0	92.0	93.0	145.0	156.0	215.0	148.0	305.0	323.0	226.0	270.0	452.0
YOR108W	1977.0	2216.05	2863.0	2356.0	1997.0	3170.0	1957.0	5295.0	4319.0	2321.05	2722.0	4736.0
YOR109W	684.0	730.0	1326.0	1179.0	810.0	1618.0	921.0	2130.0	2057.0	1323.0	1716.0	2969.0
YOR110W	348.0	369.0	486.0	361.0	463.0	659.0	290.0	823.0	606.0	465.0	377.0	838.0
YOR111W	174.0	165.0	267.0	177.0	215.0	398.0	169.0	344.0	405.0	298.0	237.0	550.0
YOR112W	623.0	622.0	783.0	839.0	767.0	1039.0	564.0	1578.0	1134.0	882.0	914.0	1722.0
YOR113W	198.0	217.0	311.0	255.0	299.0	401.0	196.0	649.0	522.0	458.0	444.0	785.0
YOR114W	83.0	59.0	112.0	61.0	80.0	115.0	45.0	178.0	116.0	95.0	94.0	207.0
YOR115C	507.0	442.0	810.0	602.0	736.0	1263.0	594.0	1398.0	1308.0	894.0	743.0	1835.0
YOR116C	1524.0	1712.0	2114.0	2055.0	1820.0	2492.0	1404.0	4043.0	3006.0	2153.0	2351.0	3790.0
YOR117W	1747.0	2057.0	2397.0	2598.0	2497.0	3831.0	1748.0	4544.0	3687.0	3027.0	2997.0	5726.0
YOR118W	731.0	762.0	1023.0	746.0	845.0	1343.0	637.0	1647.0	1504.0	916.0	808.0	1804.0
YOR119C	471.0	417.0	703.0	469.0	627.0	750.0	408.0	886.0	954.0	637.0	447.0	1202.0
YOR120W	192.0	169.0	202.0	209.0	268.0	404.0	188.0	473.0	419.0	297.0	377.0	687.0
YOR122C	3162.0	3140.0	4323.0	3270.0	3273.0	6033.0	2622.0	6903.0	5943.0	3378.0	3322.0	6863.0
YOR123C	631.0	718.0	1032.0	658.0	798.0	1322.0	543.0	1505.0	1105.0	890.0	743.0	1735.0
YOR124C	800.0	741.0	1294.0	1063.0	1060.0	1779.0	882.0	1960.0	2039.0	1482.0	1167.0	3178.0
YOR125C	280.0	221.0	384.0	331.0	321.0	608.0	263.0	580.0	523.0	423.0	349.0	837.0
YOR126C	304.0	288.0	420.0	361.0	335.0	536.0	305.0	860.0	620.0	500.0	557.0	958.0
YOR127W	662.0	721.0	1015.0	786.0	854.0	1209.0	614.0	1613.0	1371.0	1077.0	828.0	2000.0
YOR128C	1531.0	1442.0	1419.0	1796.0	1862.0	2275.0	1086.0	2968.0	2303.0	1765.0	1880.0	3669.0
YOR129C	281.0	284.0	457.0	400.0	408.0	480.0	287.0	826.0	618.0	448.0	419.0	877.0
YOR130C	218.0	292.0	336.0	341.0	322.0	497.0	356.0	834.0	698.0	453.0	383.0	875.0
YOR131C	329.0	308.0	499.0	408.0	479.0	933.0	300.0	770.0	707.0	600.0	473.0	1165.0
YOR132W	490.0	497.0	816.0	642.0	583.0	925.0	479.0	1174.0	958.0	693.0	754.0	1418.0
YOR133W	13911.73	15926.35	22615.27	17629.55	13115.09	24640.16	12670.86	34561.83	28424.84	14094.15	20923.31	30485.24
YOR134W	18.0	26.0	56.0	42.0	47.0	81.0	45.0	69.0	78.0	72.0	64.0	138.0
YOR136W	2426.0	2314.0	3762.0	3063.0	3058.0	4601.0	2516.0	7313.0	5905.0	4017.0	4369.0	7667.0
YOR137C	171.0	160.0	270.0	211.0	223.0	285.0	180.0	491.0	366.0	282.0	231.0	432.0
YOR138C	640.0	679.0	738.0	705.0	727.0	1000.0	513.0	1548.0	1163.0	914.0	888.0	1606.0
YOR140W	222.0	243.0	302.0	352.0	271.0	433.0	270.0	798.0	658.0	433.0	519.0	870.0
YOR141C	703.0	708.0	996.0	896.0	871.0	1254.0	631.0	1679.0	1456.0	1153.0	978.0	2181.0
YOR142W	1111.0	1073.0	1655.0	1286.0	1095.0	2062.0	1009.0	2716.0	2312.0	1571.0	1954.0	3441.0
YOR142W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR142W-B	61.1	30.53	118.99	42.33	53.95	276.33	61.33	82.1	126.63	90.4	94.33	105.43
YOR143C	322.0	281.0	449.0	299.0	391.0	659.0	280.0	563.0	654.0	462.0	184.0	813.0
YOR144C	295.0	273.0	474.0	308.0	365.0	518.0	271.0	732.0	644.0	407.0	299.0	837.0
YOR145C	1399.0	1319.0	1924.0	1429.0	1579.0	2541.0	1115.0	2926.0	2769.0	1615.0	1639.0	3257.0
YOR147W	402.0	351.0	464.0	431.0	444.0	692.0	297.0	809.0	803.0	678.0	413.0	1173.0
YOR148C	229.0	218.0	318.0	184.0	239.0	502.0	174.0	432.0	447.0	337.0	191.0	600.0
YOR149C	412.0	417.0	520.0	501.0	480.0	553.0	416.0	1030.0	966.0	678.0	585.0	1182.0
YOR150W	301.0	304.0	391.0	313.0	335.0	560.0	268.0	710.0	508.0	321.0	376.0	699.0
YOR151C	2388.0	2419.0	3717.0	3833.0	3499.0	5331.0	2590.0	6769.0	5771.0	4730.0	4338.0	9156.0
YOR152C	140.0	98.0	221.0	149.0	112.0	282.0	122.0	327.0	279.0	199.0	248.0	363.0
YOR153W	10343.0	8875.0	19678.0	15200.0	11307.0	25287.0	10760.0	28006.0	21719.0	13103.0	16793.0	25844.0
YOR154W	427.0	379.0	600.0	429.0	588.0	803.0	378.0	895.0	989.0	678.0	388.0	1250.0
YOR155C	456.0	494.0	622.0	585.0	588.0	906.0	397.0	1186.0	896.0	819.0	947.0	1457.0
YOR156C	237.0	200.0	323.0	291.0	306.0	339.0	244.0	578.0	483.0	366.0	398.0	689.0
YOR157C	1197.0	1346.0	1767.0	1956.0	1688.0	3116.0	1469.0	4044.0	3430.0	2700.0	3277.0	5741.0
YOR158W	343.0	285.0	534.0	291.0	408.0	814.0	290.0	673.0	618.0	564.0	354.0	924.0
YOR159C	240.0	180.0	306.0	229.0	246.0	512.0	191.0	552.0	399.0	320.0	276.0	633.0
YOR160W	821.0	738.0	906.0	1063.0	957.0	1158.0	638.0	1677.0	1642.0	1061.0	1044.0	2177.0
YOR161C	587.0	586.0	635.0	854.0	816.0	1041.0	652.0	1822.0	1423.0	1234.0	1429.0	2424.0
YOR161C-C	1.0	2.0	3.0	7.0	8.0	5.0	6.0	8.0	16.0	11.0	15.0	28.0
YOR162C	418.0	458.0	642.0	483.0	438.0	658.0	359.0	1043.0	832.0	593.0	603.0	1086.0
YOR163W	516.0	507.0	733.0	384.0	423.0	725.0	398.0	1070.0	891.0	472.0	468.0	908.0
YOR164C	1244.0	999.0	1859.0	1100.0	1245.0	2291.0	1014.0	2591.0	2131.0	1436.0	1057.0	2911.0
YOR165W	1093.0	1040.0	1565.0	1280.0	1275.0	1986.0	961.0	2770.0	2052.0	1568.0	1437.0	3085.0
YOR166C	350.0	288.0	458.0	282.0	341.0	542.0	229.0	652.0	637.0	443.0	216.0	838.0
YOR167C	8874.0	9482.0	11038.0	7678.0	8907.0	14719.0	6349.0	17696.0	15069.0	8477.0	7990.0	16973.0
YOR168W	4718.0	4493.0	6278.0	6048.0	6269.0	9354.0	4247.0	10658.0	9404.0	6756.0	5800.0	12971.0
YOR171C	850.0	784.0	1115.0	1027.0	1079.0	1424.0	732.0	2228.0	1716.0	1429.0	1339.0	2670.0
YOR172W	262.0	274.0	429.0	357.0	363.0	562.0	263.0	735.0	639.0	456.0	422.0	923.0
YOR173W	67.0	58.0	94.0	100.0	105.0	170.0	74.0	210.0	154.0	205.0	292.0	400.0
YOR174W	379.0	319.0	538.0	366.0	467.0	802.0	272.0	705.0	595.0	479.0	272.0	905.0
YOR175C	1808.0	1840.0	2494.0	1829.0	1833.0	2899.0	1345.0	3683.0	2866.0	1801.0	1783.0	3501.0
YOR176W	843.0	806.0	1090.0	1019.0	983.0	1695.0	839.0	2072.0	1904.0	1390.0	1434.0	2806.0
YOR177C	17.0	18.0	45.0	30.0	10.0	76.0	30.0	43.0	59.0	56.0	49.0	114.0
YOR178C	268.0	290.0	315.0	344.0	342.0	509.0	190.0	605.0	556.0	425.0	345.0	682.0
YOR179C	156.0	142.0	264.0	112.0	137.0	253.0	123.0	273.0	273.0	171.0	101.0	384.0
YOR180C	127.0	100.0	158.0	115.0	128.0	217.0	108.0	265.0	214.0	155.0	130.0	345.0
YOR181W	438.0	456.0	650.0	650.0	472.0	815.0	447.0	1320.0	1110.0	831.0	1154.0	1781.0
YOR182C	6130.55	5859.14	9379.07	5752.69	6676.88	14696.09	5676.5	13383.22	12689.23	7310.7	5768.52	15902.64
YOR183W	24.0	16.0	14.0	26.0	31.0	40.0	15.0	36.0	50.0	48.0	38.0	60.0
YOR184W	3211.0	2977.0	3662.0	2930.0	2953.0	4276.0	2220.0	5663.0	5003.0	2606.0	2484.0	4871.0
YOR185C	216.0	260.0	359.0	278.0	202.0	417.0	220.0	476.0	406.0	337.0	502.0	779.0
YOR186W	4.0	7.0	6.0	13.0	12.0	18.0	7.0	27.0	12.0	22.0	19.0	36.0
YOR187W	2151.0	2374.0	3390.0	2721.0	2372.0	4729.0	2100.0	5436.0	4501.0	2869.0	3293.0	6086.0
YOR188W	483.0	496.0	825.0	691.0	586.0	841.0	564.0	1268.0	1328.0	843.0	981.0	1762.0
YOR189W	167.0	111.0	213.0	129.0	148.0	283.0	84.0	190.0	187.0	139.0	98.0	268.0
YOR190W	88.0	86.0	126.0	113.0	93.0	152.0	81.0	224.0	206.0	128.0	146.0	275.0
YOR191W	443.0	422.0	857.0	639.0	599.0	990.0	542.0	1087.0	1304.0	882.0	678.0	1857.0
YOR192C	111.05	84.28	108.55	127.46	165.43	159.85	120.66	318.83	214.61	167.58	178.22	367.36
YOR192C-A	0.0	0.0	0.0	6.08	0.0	0.0	0.0	0.0	0.0	0.0	5.58	1.56
YOR192C-B	150.12	101.16	327.06	106.05	140.22	234.68	105.19	265.65	259.84	170.8	100.33	303.43
YOR192C-C	27.0	23.0	45.0	15.0	22.01	47.69	15.76	29.0	55.0	25.76	21.0	26.29
YOR193W	202.0	139.0	324.0	207.0	225.0	474.0	170.0	383.0	412.0	300.0	168.0	621.0
YOR194C	396.0	345.0	675.0	317.0	501.0	891.0	315.0	763.0	695.0	560.0	332.0	1058.0
YOR195W	214.0	132.0	385.0	198.0	276.0	555.0	147.0	500.0	554.0	466.0	160.0	664.0
YOR196C	595.0	592.0	776.0	697.0	721.0	1167.0	523.0	1471.0	1154.0	823.0	741.0	1570.0
YOR197W	1462.0	1209.0	2023.0	1847.0	1647.0	2587.0	1374.0	3770.0	3093.0	2107.0	2647.0	4145.0
YOR198C	1420.0	1382.0	2575.0	1284.0	1302.0	2763.0	1073.0	2806.0	2493.0	1848.0	1393.0	3839.0
YOR201C	479.0	510.0	650.0	554.0	599.0	919.0	486.0	1254.0	1065.0	722.0	713.0	1355.0
YOR202W	520.0	432.0	677.0	784.0	661.0	1305.0	761.0	1917.0	1580.0	1066.0	1371.0	2308.0
YOR204W	1384.0	1586.0	1847.0	1925.0	1704.0	2100.0	1190.0	3626.0	2755.0	1698.0	2021.0	2992.0
YOR205C	403.0	385.0	591.0	511.0	538.0	851.0	410.0	1096.0	840.0	673.0	536.0	1399.0
YOR206W	1509.0	1285.0	2545.0	1337.0	1872.0	3142.0	1209.0	2905.0	2984.0	2227.0	1236.0	4227.0
YOR207C	1445.0	1468.0	2378.0	2245.0	1946.0	2976.0	1661.0	4314.0	3333.0	2591.0	3008.0	5052.0
YOR208W	244.0	208.0	332.0	322.0	366.0	429.0	244.0	728.0	589.0	585.0	527.0	1222.0
YOR209C	1712.0	1660.0	2459.0	2251.0	2172.0	3565.0	1816.0	4518.0	3751.0	2449.0	2743.0	4802.0
YOR210W	562.0	507.0	905.0	514.0	666.0	1226.0	406.0	1059.0	904.0	647.0	387.0	1384.0
YOR211C	545.0	541.0	698.0	776.0	667.0	1019.0	495.0	1419.0	1197.0	1076.0	962.0	1870.0
YOR212W	1362.0	1276.0	1856.0	1325.0	1389.0	1964.0	952.0	2590.0	2075.0	1289.0	1084.0	2398.0
YOR213C	272.0	276.0	383.0	299.0	336.0	557.0	214.0	573.0	534.0	330.0	357.0	667.0
YOR214C	0.0	1.0	1.0	2.0	4.0	3.0	0.0	7.0	8.0	4.0	4.0	8.0
YOR215C	237.0	221.0	344.0	173.0	197.0	374.0	163.0	361.0	417.0	268.0	149.0	503.0
YOR216C	276.0	224.0	550.0	265.0	336.0	851.0	274.0	721.0	665.0	535.0	279.0	1256.0
YOR217W	1079.0	1028.0	1408.0	1102.0	1226.0	1606.0	895.0	2492.0	1917.0	1407.0	1156.0	2742.0
YOR219C	633.0	616.0	852.0	766.0	722.0	882.0	492.0	1374.0	1216.0	838.0	817.0	1618.0
YOR220W	308.0	237.0	448.0	387.0	444.0	659.0	305.0	837.0	697.0	592.0	503.0	1254.0
YOR221C	356.0	369.0	555.0	576.0	523.0	890.0	404.0	1238.0	994.0	773.0	1024.0	1598.0
YOR222W	530.0	508.0	709.0	735.0	733.0	1184.0	674.0	1909.0	1599.0	1164.0	1029.0	2142.0
YOR223W	237.0	196.0	274.0	221.0	233.0	334.0	145.0	452.0	374.0	317.0	374.0	630.0
YOR224C	1735.0	1634.0	2718.0	1846.0	1846.0	3827.0	1665.0	4190.0	3623.0	2208.0	2029.0	4771.0
YOR226C	645.0	548.0	658.0	685.0	632.0	1034.0	515.0	1435.0	1175.0	932.0	886.0	1972.0
YOR227W	464.0	578.0	821.0	795.0	688.0	1028.0	634.0	1690.0	1258.0	1146.0	1271.0	2101.0
YOR228C	155.0	182.0	183.0	178.0	182.0	250.0	153.0	364.0	312.0	238.0	247.0	463.0
YOR229W	261.0	292.0	385.0	346.0	298.0	495.0	308.0	722.0	631.0	443.0	495.0	924.0
YOR230W	2520.0	2782.0	4078.0	2988.0	2675.0	4821.0	2388.0	6371.0	4898.0	3246.0	4262.0	7399.0
YOR231W	612.0	583.0	744.0	756.0	774.0	1074.0	520.0	1443.0	1219.0	816.0	1015.0	1842.0
YOR232W	1137.0	968.0	1682.0	1142.0	1317.0	2376.0	899.0	2264.0	2018.0	1352.0	1043.0	2885.0
YOR233W	596.0	621.0	860.0	726.0	712.0	1056.0	564.0	1618.0	1237.0	880.0	893.0	1602.0
YOR234C	6519.56	5715.45	8558.07	5814.44	6425.42	11370.0	5057.13	12398.23	12613.0	6877.0	4887.0	13740.88
YOR235W	4.0	2.0	5.0	2.0	4.0	0.0	1.0	0.0	5.0	4.0	8.0	7.0
YOR236W	290.0	295.0	443.0	263.0	235.0	498.0	177.0	532.0	407.0	223.0	258.0	465.0
YOR237W	46.0	46.0	55.0	31.0	39.0	51.0	26.0	80.0	71.0	60.0	44.0	82.0
YOR238W	240.0	228.0	454.0	257.0	276.0	543.0	214.0	570.0	596.0	388.0	237.0	802.0
YOR239W	1014.0	1107.0	1846.0	1064.0	1161.0	2534.0	992.0	2372.0	2198.0	1996.0	1965.0	4418.0
YOR241W	960.0	837.0	1199.0	1022.0	1089.0	1619.0	847.0	2077.0	1794.0	1305.0	1201.0	2466.0
YOR242C	60.0	51.0	99.0	98.0	75.0	204.0	60.0	135.0	135.0	122.0	96.0	233.0
YOR243C	1304.0	1269.0	2035.0	1463.0	1608.0	2731.0	1215.0	2853.0	2602.0	1951.0	1278.0	3664.0
YOR244W	402.0	411.0	561.0	409.0	555.0	874.0	396.0	882.0	898.0	643.0	318.0	1275.0
YOR245C	279.0	319.0	418.0	346.0	344.0	633.0	253.0	661.0	546.0	367.0	354.0	741.0
YOR246C	1380.0	1351.0	1709.0	1494.0	1471.0	2501.0	1173.0	3239.0	2692.0	1743.0	1898.0	3424.0
YOR247W	4184.0	4310.0	6182.0	4774.0	3971.0	6801.0	3754.0	10942.0	9566.0	5504.0	7726.0	11705.0
YOR249C	277.0	272.0	407.0	345.0	375.0	563.0	260.0	565.0	655.0	500.0	242.0	963.0
YOR250C	268.0	271.0	393.0	421.0	321.0	631.0	261.0	659.0	653.0	456.0	567.0	931.0
YOR251C	731.0	684.0	1038.0	960.0	970.0	1769.0	750.0	1826.0	1623.0	1175.0	1181.0	2559.0
YOR252W	252.0	268.0	442.0	228.0	342.0	681.0	233.0	510.0	532.0	430.0	424.0	811.0
YOR253W	895.0	657.0	1250.0	908.0	1026.0	1612.0	778.0	1866.0	1857.0	1041.0	868.0	2089.0
YOR254C	3138.0	3024.0	4435.0	3307.0	3494.0	5376.0	2661.0	6707.0	6080.0	3815.0	2901.0	7620.0
YOR255W	1.0	2.0	0.0	2.0	2.0	2.0	1.0	0.0	3.0	2.0	2.0	9.0
YOR256C	551.0	570.0	818.0	797.0	756.0	1197.0	580.0	1509.0	1195.0	1069.0	872.0	2037.0
YOR257W	188.0	262.0	302.0	244.0	291.0	505.0	170.0	455.0	377.0	361.0	286.0	641.0
YOR258W	112.0	104.0	162.0	111.0	141.0	192.0	103.0	265.0	268.0	184.0	137.0	329.0
YOR259C	2134.0	1966.0	3378.0	3120.0	3611.0	6088.0	2536.0	6922.0	5766.0	4983.0	4060.0	9214.0
YOR260W	1582.0	1617.0	2358.0	2442.0	2193.0	3274.0	1756.0	4347.0	3882.0	2546.0	2936.0	5267.0
YOR261C	1618.0	1420.0	2414.0	1617.0	2266.0	3602.0	1388.0	3054.0	3478.0	2976.0	1476.0	6037.0
YOR262W	449.0	435.0	617.0	572.0	543.0	876.0	387.0	1054.0	914.0	666.0	536.0	1292.0
YOR264W	801.0	738.0	1115.0	1151.0	1189.0	1884.0	871.0	2410.0	1863.0	1582.0	1516.0	3358.0
YOR265W	270.0	253.0	413.0	179.0	249.0	365.0	197.0	477.0	446.0	267.0	269.0	558.0
YOR266W	204.0	140.0	235.0	239.0	260.0	426.0	172.0	461.0	449.0	374.0	227.0	625.0
YOR267C	487.0	446.0	746.0	607.0	601.0	806.0	434.02	1272.0	1027.0	791.0	792.0	1533.0
YOR268C	0.0	3.0	2.0	2.0	4.0	4.0	3.0	0.0	3.0	3.0	5.0	11.0
YOR269W	279.0	222.0	355.0	308.0	313.0	472.0	242.0	660.0	497.0	339.0	341.0	750.0
YOR270C	6209.0	6409.0	8526.0	7847.0	6743.0	10395.0	5451.0	14861.0	11896.0	7332.0	8231.0	14603.0
YOR271C	1852.0	1972.0	2294.0	1867.0	1938.0	3054.0	1586.0	4554.0	4002.0	2532.0	2537.0	5229.0
YOR272W	1364.0	1256.0	1773.0	1557.0	1663.0	2862.0	1216.0	3131.0	2953.0	1893.0	1709.0	3809.0
YOR273C	405.0	440.0	454.0	611.0	535.0	591.0	383.0	1285.0	925.0	728.0	808.0	1345.0
YOR274W	238.0	234.0	424.0	232.0	301.0	467.0	184.0	524.0	458.0	332.0	256.0	613.0
YOR275C	534.0	435.0	820.0	584.0	556.0	990.0	468.0	1214.0	1125.0	781.0	603.0	1562.0
YOR276W	1766.0	1628.0	2763.0	1672.0	1776.0	3737.0	1604.0	4102.0	3470.0	1890.0	1895.0	4147.0
YOR278W	263.0	232.0	407.0	249.0	267.0	535.0	239.0	510.0	526.0	307.0	288.0	651.0
YOR279C	169.0	149.0	217.0	134.0	228.0	354.0	116.0	305.0	318.0	267.0	164.0	432.0
YOR280C	289.0	285.0	487.0	270.0	315.0	519.0	256.0	704.0	576.0	404.0	363.0	725.0
YOR281C	584.0	443.0	990.0	497.0	697.0	1207.0	450.0	1062.0	1016.0	741.0	620.0	1452.0
YOR283W	583.0	533.0	796.0	548.0	641.0	1022.0	423.0	1017.0	927.0	537.0	435.0	1147.0
YOR284W	147.0	117.0	242.0	159.0	162.0	306.0	116.0	416.0	329.0	222.0	204.0	406.0
YOR285W	1277.0	1210.0	1898.0	1341.0	1318.0	2692.0	1031.0	2640.0	2340.0	1494.0	1629.0	3009.0
YOR286W	488.0	567.0	775.0	593.0	583.0	1294.0	494.0	1267.0	982.0	680.0	682.0	1430.0
YOR287C	148.0	125.0	322.0	132.0	240.0	434.0	138.0	334.0	326.0	263.0	117.0	502.0
YOR288C	436.0	346.0	573.0	482.0	510.0	776.0	361.0	949.0	751.0	591.0	583.0	1175.0
YOR289W	62.0	69.0	116.0	62.0	79.0	139.0	86.0	158.0	171.0	137.0	117.0	223.0
YOR290C	792.0	855.0	1427.0	1241.0	1059.0	1621.0	963.0	2361.0	2025.0	1695.0	1663.0	3461.0
YOR291W	973.0	910.0	1106.0	1108.0	968.0	1277.0	733.0	2215.0	1687.0	1191.0	1437.0	2263.0
YOR292C	204.0	185.0	258.0	294.0	298.0	459.0	222.0	584.0	456.0	359.0	336.0	645.0
YOR293C-A	12.0	5.0	15.0	24.0	15.0	36.0	8.0	29.0	18.0	36.0	18.0	42.0
YOR293W	9939.61	8331.24	15405.17	8214.99	9405.01	19851.98	8116.7	19980.98	18700.98	9810.57	7403.96	20927.3
YOR294W	501.0	480.0	722.0	464.0	540.0	997.0	443.0	1104.0	925.0	620.0	527.0	1154.0
YOR295W	151.0	179.0	217.0	121.0	192.0	292.0	116.0	315.0	295.0	161.0	160.0	315.0
YOR296W	338.0	329.0	543.0	413.0	413.0	635.0	310.0	830.0	688.0	466.0	478.0	881.0
YOR297C	300.0	276.0	392.0	327.0	328.0	545.0	237.0	570.0	531.0	324.0	366.0	632.0
YOR298C-A	4181.0	4668.0	6134.0	4714.0	4816.0	9786.0	3971.0	10418.0	8928.0	6061.0	5460.0	12887.0
YOR298W	326.0	265.0	354.0	341.0	355.0	596.0	207.0	567.0	462.0	469.0	349.0	781.0
YOR299W	791.0	816.0	1139.0	1035.0	940.0	1423.0	780.0	2011.0	1808.0	1212.0	1180.0	2404.0
YOR301W	604.0	599.0	899.0	717.0	660.0	1028.0	546.0	1659.0	1350.0	753.0	977.0	1590.0
YOR302W	59.0	29.0	89.0	79.0	91.0	114.0	95.0	241.0	169.0	107.0	132.0	266.0
YOR303W	1334.0	1261.0	1565.0	1771.0	1721.0	2741.0	1764.0	4748.0	4095.0	2201.0	2188.0	4165.0
YOR304C-A	86.0	64.0	127.0	78.0	102.0	194.0	69.0	186.0	149.0	117.0	120.0	242.0
YOR304W	515.0	462.0	915.0	687.0	796.0	1198.0	523.0	1221.0	1277.0	1174.0	743.0	2335.0
YOR305W	389.0	303.0	480.0	300.0	451.0	668.0	238.0	651.0	682.0	532.0	297.0	900.0
YOR306C	795.0	760.0	1124.0	749.0	707.0	1274.0	651.0	1515.0	1249.0	695.0	703.0	1418.0
YOR307C	626.0	562.0	953.0	730.0	705.0	1216.0	591.0	1629.0	1400.0	938.0	876.0	1997.0
YOR308C	126.0	137.0	301.0	186.0	192.0	379.0	194.0	411.0	423.0	400.0	250.0	838.0
YOR310C	3519.0	3556.0	5265.0	3692.0	3672.0	6912.0	2768.0	7482.0	7163.0	4722.0	3907.0	9975.0
YOR311C	765.0	662.0	909.0	789.0	827.0	1281.0	714.0	1866.0	1631.0	1015.0	1119.0	2023.0
YOR312C	13638.73	12516.07	20820.3	11851.46	12658.58	25453.24	11287.41	27962.67	26066.6	12668.78	10434.75	27383.03
YOR313C	36.0	31.0	63.0	33.0	56.0	86.0	27.0	135.0	97.0	55.0	29.0	88.0
YOR314W	11.0	19.0	22.0	11.0	16.0	7.0	7.0	39.0	23.0	5.0	12.0	15.0
YOR315W	641.0	669.0	989.0	710.0	725.0	1089.0	491.0	1373.0	1267.0	532.0	452.0	993.0
YOR316C	1043.0	868.0	1247.0	1136.0	1166.0	1637.0	974.0	2806.0	2252.0	1436.0	1364.0	2936.0
YOR316C-A	15.0	7.0	17.0	25.0	15.0	9.0	12.0	36.0	26.0	13.0	25.0	36.0
YOR317W	1380.0	1451.0	1833.0	1925.0	1864.0	2623.0	1568.0	4421.0	3369.0	2829.0	2782.0	5608.0
YOR319W	263.0	214.0	410.0	291.0	320.0	526.0	243.0	608.0	558.0	354.0	253.0	704.0
YOR320C	1015.0	938.0	1466.0	1042.0	1201.0	1763.0	955.0	2397.0	2038.0	1257.0	1035.0	2454.0
YOR321W	635.0	683.0	872.0	814.0	646.0	1008.0	587.0	1494.0	1131.0	772.0	931.0	1626.0
YOR322C	674.0	647.0	892.0	896.0	834.0	1212.0	694.0	1895.0	1552.0	1096.0	994.0	2133.0
YOR323C	1948.0	2018.0	2656.0	2803.0	2474.0	4513.0	2155.0	5448.0	4720.0	3361.0	3912.0	6895.0
YOR324C	269.0	320.0	393.0	382.0	354.0	511.0	277.0	608.0	593.0	389.0	381.0	755.0
YOR326W	2263.0	2109.0	4208.0	2649.0	2786.0	4628.0	2521.0	5441.0	5591.0	4226.0	2596.0	9198.0
YOR327C	586.0	538.0	778.0	602.0	616.0	1256.0	528.0	1363.0	1264.0	827.0	925.0	1741.0
YOR328W	343.0	330.0	465.0	446.0	343.0	545.0	283.0	861.0	714.0	483.0	612.0	975.0
YOR329C	446.0	375.0	570.0	592.0	566.0	607.0	509.0	1409.0	1084.0	893.0	1058.0	1611.0
YOR330C	605.0	677.0	860.0	848.0	749.0	1110.0	587.0	1525.0	1430.0	1057.0	1027.0	1936.0
YOR332W	2839.0	3111.0	4719.0	3339.0	2982.0	6578.0	2905.0	6936.0	5770.0	3659.0	4670.0	8745.0
YOR334W	193.0	150.0	199.0	181.0	189.0	318.0	124.0	365.0	301.0	191.0	147.0	363.0
YOR335C	5222.0	5926.0	7673.0	6644.0	5759.0	9773.0	4666.0	12365.0	9972.0	6401.0	7110.0	13145.0
YOR336W	458.0	527.0	947.0	646.0	506.0	805.0	509.0	1090.0	1014.0	664.0	737.0	1375.0
YOR337W	426.0	518.0	710.0	660.0	573.0	789.0	536.0	1298.0	1195.0	688.0	805.0	1418.0
YOR338W	31.0	19.0	28.0	27.0	33.0	36.0	19.0	65.0	48.0	37.0	29.0	42.0
YOR339C	26.0	15.0	25.0	21.0	19.0	48.0	15.0	55.0	71.0	31.0	34.0	82.0
