transcript_id	wt_mrna_YPD1.genes.results	wt_mrna_YPD2.genes.results	wt_mrna_YPD3.genes.results	ncs2d_mrna_YPD1.genes.results	ncs2d_mrna_YPD2.genes.results	ncs2d_mrna_YPD3.genes.results	elp6d_mrna_YPD1.genes.results	elp6d_mrna_YPD2.genes.results	elp6d_mrna_YPD3.genes.results	ncs2d_elp6d_mrna_YPD1.genes.results	ncs2d_elp6d_mrna_YPD2.genes.results	ncs2d_elp6d_mrna_YPD3.genes.results
YLR212C	53.93	52.58	55.74	68.07	65.24	52.48	61.23	65.76	67.98	74.23	84.16	74.28
YLR213C	18.85	17.98	17.88	20.41	21.5	17.11	23.4	29.82	25.77	23.47	24.68	26.97
YLR214W	421.26	345.03	332.95	441.78	447.55	335.89	426.14	429.59	459.92	406.31	368.76	374.94
YLR215C	27.36	29.58	27.36	33.85	39.17	36.61	30.83	34.21	33.35	46.49	33.92	39.4
YLR216C	392.1	389.47	454.68	402.97	464.26	438.9	370.46	355.91	351.61	460.2	388.75	462.21
YLR218C	21.6	21.25	21.37	14.46	20.85	26.08	19.89	16.52	18.24	23.37	22.47	22.94
YLR219W	23.46	21.86	25.25	29.77	26.64	21.53	28.77	29.7	28.67	36.11	40.12	35.56
YLR220W	59.34	66.18	55.22	76.67	73.85	65.71	71.78	69.19	64.31	82.65	86.16	74.96
YLR221C	120.72	106.54	127.72	104.72	163.31	170.14	126.36	118.68	137.66	181.47	127.59	186.55
YLR222C	61.95	52.41	63.34	71.27	82.48	69.23	68.61	68.57	69.75	81.69	54.38	73.11
YLR223C	15.97	13.26	23.07	19.79	22.45	28.6	19.85	15.72	23.61	35.82	17.25	40.17
YLR224W	62.58	54.7	61.33	74.72	78.46	64.64	67.88	74.68	74.44	80.77	85.83	75.17
YLR225C	47.84	37.98	49.6	71.41	86.18	89.06	65.16	63.75	67.4	130.65	92.25	122.38
YLR226W	40.47	33.11	38.26	38.28	44.75	45.6	40.37	40.75	43.93	50.46	35.91	48.21
YLR227C	32.06	24.98	31.03	29.7	38.55	34.59	29.28	25.68	32.9	40.16	28.9	35.61
YLR227W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR227W-B	18.21	13.43	29.33	22.64	22.69	25.3	14.19	13.25	14.38	13.94	12.82	14.0
YLR228C	31.41	27.08	30.79	30.01	31.31	28.86	29.07	36.76	31.98	36.47	32.43	34.18
YLR229C	265.09	254.57	223.68	196.79	217.7	205.42	185.8	184.33	188.17	173.83	152.19	169.58
YLR231C	70.11	73.57	70.32	69.65	72.66	64.79	95.19	90.81	88.08	70.45	80.63	77.3
YLR233C	16.68	17.13	18.44	21.17	19.76	15.32	19.49	19.14	18.27	22.34	17.83	21.02
YLR234W	6.99	8.42	8.46	10.94	9.83	5.45	12.29	12.01	10.78	14.39	13.31	12.6
YLR236C	10.23	9.43	11.06	11.45	10.88	9.03	12.19	13.84	13.24	15.86	17.11	13.21
YLR237W	30.6	33.46	33.42	34.96	31.8	36.54	34.59	35.93	32.99	48.51	48.3	45.19
YLR238W	13.75	9.52	15.49	12.66	14.58	15.82	11.39	9.44	15.64	20.22	12.02	19.18
YLR239C	26.82	22.93	23.68	30.38	27.7	27.64	23.04	28.95	26.59	33.46	34.26	34.01
YLR240W	15.09	16.24	17.06	20.3	18.38	14.66	17.71	17.15	18.33	21.33	26.46	20.11
YLR241W	47.16	40.6	43.03	54.53	52.12	44.74	43.84	47.74	45.55	50.77	56.93	47.47
YLR242C	44.14	39.34	39.64	36.43	43.99	44.38	37.93	42.58	45.46	45.5	38.2	40.45
YLR243W	78.33	63.97	75.58	67.71	90.68	80.62	76.73	72.11	82.81	95.37	71.08	84.76
YLR244C	278.44	271.24	268.6	368.36	321.24	325.77	315.16	319.65	303.97	340.62	432.48	354.26
YLR245C	39.56	33.9	39.59	44.12	36.55	38.47	39.19	42.91	43.98	53.48	54.25	47.91
YLR246W	27.07	23.18	23.7	26.14	28.79	24.63	25.37	26.12	26.91	29.82	27.8	27.1
YLR247C	17.86	16.47	20.48	24.77	27.19	23.88	22.58	21.22	24.57	32.38	22.17	28.23
YLR248W	76.3	78.36	74.42	72.39	73.25	58.36	67.84	65.01	62.23	71.56	61.11	69.73
YLR249W	2391.88	2624.06	2262.42	2312.48	2072.56	1867.12	2061.42	2166.13	1948.17	1647.61	1928.69	1625.55
YLR250W	169.07	184.16	171.09	129.54	163.91	160.46	132.04	133.14	131.84	135.39	97.4	122.18
YLR251W	40.98	30.3	33.08	37.43	41.75	41.67	41.26	39.15	39.98	47.68	40.32	47.21
YLR253W	43.6	44.3	33.6	46.16	50.16	45.24	40.87	48.64	46.14	49.08	50.57	44.25
YLR254C	31.55	23.5	28.87	25.99	33.09	34.96	32.55	27.97	32.61	44.61	29.6	37.01
YLR255C	2.17	3.12	2.03	0.66	3.79	0.2	2.07	1.41	2.58	2.38	5.14	4.19
YLR256W	53.13	48.41	58.59	58.8	48.26	48.54	65.09	62.97	63.69	55.92	72.07	59.42
YLR256W-A	2.27	1.98	2.15	1.12	1.13	1.28	2.38	1.72	1.76	1.54	1.79	1.26
YLR257W	201.92	195.52	209.6	225.43	267.13	275.89	224.81	227.53	216.34	269.92	198.98	265.48
YLR258W	29.3	31.12	25.72	45.93	47.1	33.8	35.81	45.8	35.34	74.21	74.32	70.94
YLR259C	449.27	510.07	494.27	522.4	458.96	484.69	431.77	435.86	390.65	440.88	548.67	460.94
YLR260W	30.44	25.89	27.51	32.57	37.97	30.58	32.3	32.18	31.05	44.63	37.22	39.57
YLR261C	21.32	6.93	26.97	0.0	25.39	21.58	22.15	24.88	22.34	15.36	13.49	26.04
YLR262C	78.31	55.53	74.75	69.1	101.0	102.39	71.04	55.57	84.48	110.59	52.4	111.07
YLR262C-A	848.19	862.85	887.04	771.91	995.47	1089.21	911.29	825.51	821.56	926.95	628.98	865.93
YLR263W	7.93	6.13	5.91	9.03	9.87	6.96	7.03	7.8	8.16	9.82	7.02	9.48
YLR264C-A	2923.79	2550.15	2937.69	2097.01	2837.02	3093.41	2796.13	2472.49	2921.0	2642.23	1671.08	2314.57
YLR264W	2704.24	2757.74	3044.07	2259.48	2725.22	3053.13	2864.98	2632.08	2739.3	2374.96	1445.77	2293.2
YLR265C	40.7	38.53	43.39	37.45	50.26	46.27	39.85	37.85	45.16	50.88	33.08	48.04
YLR266C	40.43	36.96	36.81	41.43	49.74	42.06	43.37	41.3	38.08	44.2	34.22	38.33
YLR267W	13.23	13.27	12.42	13.0	14.29	12.41	14.13	16.03	13.6	18.11	16.14	16.14
YLR268W	161.02	152.63	166.26	151.43	149.6	142.75	158.88	152.56	158.03	141.82	171.61	149.58
YLR270W	44.74	43.84	39.19	47.53	61.65	50.3	46.35	49.1	49.32	73.38	65.35	72.06
YLR271W	11.04	10.59	11.53	9.6	10.67	16.28	10.13	7.6	11.57	17.51	7.36	13.3
YLR272C	15.93	14.81	20.88	21.14	20.72	20.21	22.42	19.09	21.07	26.51	23.81	26.07
YLR273C	9.83	9.62	10.22	9.85	12.71	8.46	10.82	11.84	11.6	13.18	11.23	11.68
YLR274W	44.37	38.1	40.25	48.52	57.96	40.77	50.57	50.88	50.04	61.89	47.6	56.08
YLR275W	42.93	34.91	46.87	35.53	64.65	65.75	50.57	42.08	52.34	69.66	42.12	68.48
YLR276C	92.0	72.36	100.81	77.53	113.13	102.79	86.58	70.92	101.26	127.75	71.5	114.67
YLR277C	40.05	33.82	34.64	48.47	52.06	43.14	44.78	39.62	43.81	57.61	43.1	56.1
YLR278C	20.35	20.07	22.61	19.89	19.33	19.84	22.74	21.91	21.79	21.94	27.24	24.44
YLR281C	11.01	12.93	8.71	11.01	12.33	8.57	15.16	10.51	15.71	15.85	19.59	13.97
YLR283W	28.83	26.05	28.01	27.58	28.39	33.38	26.42	23.76	30.22	32.67	26.5	28.22
YLR284C	16.99	14.8	17.58	17.54	18.54	19.32	14.7	12.46	15.97	15.74	10.01	16.6
YLR285C-A	349.24	261.18	204.67	352.9	399.74	310.68	271.79	285.78	323.01	372.97	403.78	306.63
YLR285W	114.66	115.48	114.29	112.76	120.14	120.93	115.02	113.86	117.26	128.43	107.25	119.88
YLR286C	786.33	731.46	801.04	1020.94	982.17	858.57	960.92	1074.54	1004.47	963.98	1124.0	1029.46
YLR287C	87.14	79.2	100.65	78.18	99.92	85.98	84.26	77.16	81.69	81.2	51.39	74.77
YLR287C-A	3556.86	3190.96	3731.11	3032.51	3529.51	3924.08	3300.74	2989.71	3369.8	3015.48	2262.69	3164.02
YLR288C	18.46	20.69	23.04	24.95	28.09	28.19	24.23	28.53	25.5	31.11	25.12	29.98
YLR289W	10.22	11.42	8.27	10.88	12.51	10.64	9.08	10.69	10.48	15.36	10.86	13.44
YLR290C	39.17	26.33	38.49	27.79	34.35	34.18	24.17	26.75	30.21	31.31	18.75	27.25
YLR291C	111.81	104.13	102.83	109.47	116.42	101.79	101.72	100.84	106.85	115.56	111.09	111.23
YLR292C	168.34	146.03	178.92	136.2	164.64	146.13	125.51	133.93	124.74	128.18	99.49	130.1
YLR293C	995.21	1044.15	1137.77	1124.89	918.9	1194.8	1092.71	1032.5	1155.67	975.26	1305.24	1128.87
YLR295C	120.25	124.13	134.67	116.41	129.89	125.78	123.05	131.63	133.68	157.31	123.95	163.14
YLR296W	0.78	0.0	1.37	0.35	1.12	1.49	0.45	1.02	1.19	0.96	0.62	1.09
YLR297W	13.48	13.56	10.4	11.65	13.16	13.65	14.71	9.85	12.9	17.85	16.64	13.14
YLR298C	27.42	17.52	32.5	20.0	29.15	34.95	27.17	26.46	28.79	35.28	29.93	35.03
YLR299W	18.65	15.66	19.15	25.6	23.69	19.72	27.84	27.09	25.14	39.15	44.8	35.6
YLR300W	437.65	431.3	392.96	629.24	654.17	547.13	655.21	695.73	623.52	764.95	727.98	751.74
YLR301W	333.56	289.96	318.36	324.63	356.58	368.65	276.99	256.8	320.17	251.9	186.82	258.47
YLR302C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.84	10.72	8.02
YLR303W	0.0	0.0	0.07	0.0	0.0	0.8	0.0	0.0	0.0	205.36	210.07	185.15
YLR304C	190.5	202.66	232.76	301.26	262.38	233.37	309.63	333.76	284.19	316.8	379.62	311.88
YLR305C	22.55	21.39	28.57	33.76	27.84	24.9	29.89	31.34	28.92	30.82	38.88	31.19
YLR306W	33.08	27.12	29.98	32.96	36.09	34.02	30.88	37.82	33.13	42.21	30.84	37.75
YLR307C-A	0.0	0.0	0.0	0.44	1.37	1.31	0.55	1.04	0.0	0.39	1.52	1.92
YLR307W	1.58	2.34	2.02	1.57	2.6	2.91	2.14	1.62	2.05	3.78	2.5	3.33
YLR308W	0.28	0.27	0.39	0.38	0.79	0.68	0.32	0.36	0.5	1.26	0.22	1.11
YLR309C	17.57	13.02	34.1	16.36	19.44	37.29	20.04	18.73	22.38	31.26	12.94	36.05
YLR310C	27.2	25.07	31.17	36.92	34.17	28.63	31.32	32.07	34.23	45.86	38.07	40.94
YLR312C	1.42	1.67	1.69	2.28	2.29	2.98	2.5	3.13	2.78	7.09	4.83	6.72
YLR312W-A	58.0	48.57	57.9	54.88	76.72	79.95	61.06	60.33	68.23	79.4	43.56	83.72
YLR313C	18.33	16.71	13.86	19.65	20.29	18.77	16.22	21.69	18.64	24.13	17.29	20.47
YLR314C	117.71	101.44	121.8	110.08	144.25	142.69	123.3	130.22	139.11	192.55	115.23	196.56
YLR315W	26.64	18.98	25.33	26.13	30.86	26.68	28.34	29.97	25.93	29.82	29.2	30.88
YLR316C	58.19	55.86	51.69	57.33	67.04	59.23	58.1	58.64	59.88	66.93	65.05	64.14
YLR318W	11.97	9.25	11.47	12.45	15.69	9.97	10.1	9.94	12.7	15.01	9.23	13.94
YLR319C	20.63	18.82	22.8	25.75	26.9	19.48	23.66	21.94	24.27	29.91	20.78	25.75
YLR320W	9.1	7.8	9.4	10.82	10.54	9.07	9.06	10.06	10.47	12.93	11.7	11.39
YLR321C	32.56	35.42	41.74	37.93	39.1	45.1	39.22	40.66	42.33	49.43	43.16	52.62
YLR323C	28.34	27.81	29.52	28.33	33.68	34.79	31.55	30.24	34.06	38.11	31.63	35.71
YLR324W	32.07	38.41	34.71	38.3	45.88	37.04	44.34	43.99	41.3	55.0	49.78	51.77
YLR325C	4714.85	3983.79	5004.14	3470.7	4509.34	5428.79	4588.72	3913.52	4728.46	4048.35	2903.56	4136.54
YLR326W	23.36	19.63	21.71	21.88	32.53	26.79	30.71	28.53	28.28	32.35	29.4	33.03
YLR327C	18.42	20.92	17.37	34.36	55.44	40.78	27.81	48.17	38.78	78.93	57.1	60.64
YLR328W	86.58	87.26	89.54	104.37	95.3	97.54	102.42	101.93	98.87	97.21	112.38	99.51
YLR329W	5.56	4.23	3.33	7.14	5.92	6.88	6.38	4.69	4.5	6.73	5.17	5.03
YLR330W	92.12	89.87	97.74	98.67	110.71	103.37	115.08	111.5	112.4	136.89	104.65	133.91
YLR331C	17.62	0.0	3.76	2.5	11.11	8.48	5.25	7.59	14.21	10.17	12.81	6.41
YLR332W	59.01	53.14	57.63	65.67	63.99	54.01	62.32	68.16	69.52	79.05	78.42	73.17
YLR333C	2331.06	2265.19	2075.92	1914.7	2120.53	2201.75	1933.39	1667.29	1984.55	1813.57	1388.95	1826.05
YLR335W	98.26	95.43	94.67	98.44	109.41	96.88	105.62	101.91	106.93	116.86	101.51	114.8
YLR336C	43.83	41.27	42.55	45.62	59.84	49.98	50.55	43.52	47.53	62.08	43.95	53.73
YLR337C	28.57	30.77	32.55	42.34	36.75	30.68	40.01	42.15	43.36	49.44	74.72	54.13
YLR340W	5191.48	6371.09	5109.89	4904.54	4456.86	4951.82	4872.64	4908.56	4938.86	4126.32	5153.9	4334.4
YLR341W	5.2	4.55	7.18	6.97	10.61	6.93	7.85	9.03	10.14	10.73	10.39	10.07
YLR342W	137.62	149.88	168.52	190.77	154.72	137.32	181.27	191.25	174.67	201.55	288.35	190.81
YLR342W-A	65.58	51.94	82.14	79.67	75.39	91.11	61.33	94.33	72.27	86.16	130.72	80.33
YLR343W	18.93	14.68	19.21	12.13	13.1	11.75	13.33	12.34	13.97	10.91	11.61	10.26
YLR344W	2125.62	2001.83	2062.29	1783.42	1871.22	1867.13	1708.18	1874.24	1777.1	1540.69	1601.19	1605.29
YLR345W	24.47	21.49	21.89	21.7	26.34	20.99	23.07	22.17	21.93	28.22	25.98	27.53
YLR346C	34.53	25.52	45.89	11.72	18.23	40.45	25.29	14.8	19.5	22.23	14.8	18.45
YLR347C	60.98	58.9	73.82	73.96	63.87	52.92	74.56	73.7	69.44	66.18	76.46	64.28
YLR348C	160.77	160.67	131.95	161.53	191.39	184.12	205.08	195.35	197.64	183.43	162.44	173.12
YLR350W	129.28	134.82	115.48	130.87	133.82	136.45	129.79	139.07	126.56	135.95	169.11	135.64
YLR351C	151.05	130.41	146.88	164.41	164.19	180.2	179.92	173.08	168.23	182.64	200.25	179.18
YLR352W	16.25	16.15	18.38	20.13	18.58	17.16	17.46	17.55	18.46	18.53	23.54	19.33
YLR353W	25.68	22.75	28.92	27.28	26.81	22.32	27.22	30.7	26.2	32.83	30.08	31.6
YLR354C	822.79	838.92	814.23	611.02	595.71	686.38	642.93	615.99	602.89	469.6	512.6	499.0
YLR355C	1093.23	1161.3	939.07	1165.11	1102.06	1060.05	1190.73	1294.57	1160.65	1335.39	1386.14	1376.33
YLR356W	39.45	34.27	35.38	38.23	33.02	30.72	34.0	36.51	37.2	39.97	50.31	40.94
YLR357W	33.06	28.61	29.27	38.6	40.06	24.66	36.39	35.55	36.48	41.91	34.49	37.09
YLR358C	14.66	15.03	17.76	21.98	18.2	24.08	12.63	22.7	20.84	23.54	25.19	14.86
YLR359W	450.97	370.43	329.4	378.53	426.45	329.62	288.86	285.7	295.85	276.06	234.97	269.73
YLR360W	44.02	31.45	47.96	39.82	42.9	40.74	38.18	38.91	42.68	43.0	40.75	40.27
YLR361C	23.52	25.01	25.18	30.28	26.42	23.17	26.57	26.15	26.34	30.66	37.49	29.0
YLR361C-A	44.1	34.48	39.11	42.02	53.04	48.18	50.59	40.69	34.9	57.74	45.35	44.31
YLR362W	19.25	16.35	20.33	21.2	28.79	23.79	25.43	23.18	25.51	31.3	21.86	29.06
YLR363C	63.37	56.21	65.34	59.02	70.92	65.02	63.18	59.79	58.74	69.96	57.89	73.13
YLR363W-A	87.26	104.33	106.79	87.76	112.57	124.78	90.54	82.96	100.15	98.36	80.99	94.03
YLR364W	49.89	44.49	45.92	58.33	65.96	55.98	58.56	58.56	64.03	67.73	64.81	62.12
YLR365W	3.45	2.21	0.81	5.23	3.29	2.09	2.64	3.99	3.91	6.3	2.42	1.53
YLR367W	902.58	800.51	917.47	774.0	802.66	844.02	681.28	661.45	647.99	593.71	547.44	597.57
YLR368W	29.54	30.07	30.24	36.12	39.13	32.23	35.39	29.59	29.84	34.79	33.15	32.35
YLR369W	26.37	20.19	23.11	23.54	30.83	25.69	22.71	22.57	23.96	29.88	22.95	28.94
YLR370C	180.0	153.18	152.52	186.74	198.11	205.71	184.67	192.54	200.45	231.51	192.12	225.98
YLR371W	15.96	14.53	15.96	18.08	22.04	17.12	17.94	15.95	20.67	22.69	15.32	20.14
YLR372W	691.4	610.65	610.48	541.69	577.72	503.81	533.84	566.14	580.14	530.39	479.86	494.12
YLR373C	26.01	20.85	24.45	28.01	29.51	21.85	24.5	30.26	31.87	34.8	28.51	30.2
YLR375W	118.47	103.51	97.1	102.6	100.11	93.37	107.76	108.13	110.8	103.34	121.13	95.04
YLR376C	16.39	13.15	18.78	20.73	25.98	22.39	21.87	20.03	22.33	31.65	21.13	28.84
YLR377C	10.59	12.79	11.56	12.57	13.3	11.64	14.73	14.33	12.57	14.04	14.19	14.2
YLR378C	169.51	194.67	170.48	203.15	157.63	148.62	175.51	192.08	182.66	193.82	283.4	208.76
YLR379W-A	0.46	0.89	0.33	0.42	0.88	0.0	0.0	1.01	0.71	0.38	0.37	0.37
YLR380W	72.33	77.81	76.42	75.69	64.45	69.24	73.19	81.9	71.09	66.22	91.86	73.09
YLR381W	24.55	20.34	19.6	25.02	25.61	19.37	19.55	24.74	22.62	24.7	23.46	23.53
YLR382C	19.42	19.55	21.21	26.53	25.4	20.6	21.27	25.11	20.66	25.22	25.13	23.98
YLR383W	10.69	9.38	15.08	9.82	12.88	13.65	11.81	9.84	14.41	21.13	10.53	17.4
YLR384C	43.45	47.88	56.79	67.19	53.5	58.59	63.4	55.95	56.58	61.49	64.58	62.44
YLR385C	6.11	6.78	6.33	7.6	6.74	4.39	9.96	4.61	9.18	7.93	10.42	9.25
YLR386W	29.46	28.15	30.41	37.16	33.66	29.58	35.34	35.96	33.69	34.03	34.6	35.14
YLR387C	80.63	66.78	84.88	109.22	121.34	117.23	98.15	101.16	94.83	126.15	96.68	117.14
YLR388W	2439.25	1977.82	2451.49	2018.66	2177.8	2701.51	2197.57	2216.32	2367.37	2053.96	2332.2	2068.66
YLR389C	34.81	30.88	39.46	40.77	33.7	29.46	40.71	39.51	38.99	37.24	41.26	36.68
YLR390W	32.78	31.42	38.65	37.32	43.44	63.18	43.65	43.32	50.87	50.5	65.82	49.69
YLR390W-A	493.42	514.02	467.89	554.87	505.89	544.79	628.14	622.42	654.51	700.35	889.18	736.9
YLR392C	21.87	16.21	17.91	21.7	24.44	17.59	22.96	17.44	19.45	29.46	21.27	24.1
YLR393W	15.19	15.75	13.5	24.08	17.28	12.95	21.33	19.77	16.58	19.88	23.52	18.76
YLR394W	18.61	17.58	18.53	26.1	20.74	17.42	19.06	25.24	19.37	25.18	28.49	22.7
YLR395C	160.05	125.4	155.43	151.72	205.2	181.53	166.52	185.04	216.19	231.73	194.19	218.86
YLR396C	29.13	28.71	28.42	37.21	37.87	31.51	36.02	32.16	32.35	37.82	39.41	37.55
YLR397C	51.54	49.84	46.76	65.21	58.66	48.5	59.25	61.84	54.06	62.51	66.51	60.13
YLR398C	23.38	21.79	27.76	28.2	26.88	29.78	27.91	26.14	28.45	35.12	27.65	35.2
YLR399C	98.14	81.88	81.21	94.96	111.64	83.19	99.95	99.11	112.52	150.93	84.17	132.66
YLR401C	73.58	71.23	61.35	79.93	83.44	64.79	68.81	70.26	69.42	73.45	76.86	71.16
YLR403W	35.54	30.89	39.53	46.53	38.86	33.45	43.34	41.41	41.23	45.26	53.16	41.97
YLR404W	34.3	28.22	28.68	26.89	30.8	29.59	26.81	30.09	33.63	30.7	30.35	30.75
YLR405W	49.2	56.01	43.63	49.44	55.33	46.06	43.82	45.62	47.42	51.54	46.93	48.02
YLR406C	1552.26	1525.29	1674.75	1272.97	1493.59	1719.23	1475.88	1341.33	1457.19	1400.31	1309.28	1518.63
YLR406C-A	2.46	2.36	1.73	2.98	3.12	1.34	3.76	4.26	0.83	2.02	5.18	0.98
YLR407W	46.66	43.11	42.48	36.22	52.57	45.51	49.41	39.27	43.8	48.78	29.42	46.73
YLR408C	20.82	19.63	18.78	15.14	23.48	28.81	19.51	19.27	23.34	29.68	22.49	31.48
YLR409C	74.99	67.83	72.27	96.04	94.67	73.97	79.99	88.45	79.24	93.19	94.85	80.86
YLR410W	47.22	46.62	58.81	59.98	51.25	44.84	56.79	56.74	49.49	51.52	54.05	52.96
YLR410W-A	0.0	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR410W-B	2.16	1.67	2.83	2.86	2.95	2.46	3.93	4.47	4.57	5.74	4.36	4.27
YLR411W	10.02	8.75	10.81	9.27	9.89	15.44	10.47	11.49	14.4	13.98	11.74	12.3
YLR412C-A	0.6	0.0	0.85	0.55	1.15	0.33	2.78	0.26	0.31	1.99	0.0	0.48
YLR412W	69.25	62.3	75.81	71.95	71.69	71.95	68.04	68.58	67.67	71.86	80.3	69.09
YLR413W	245.82	239.76	242.68	352.85	284.09	270.11	328.65	325.92	320.28	364.12	496.04	383.9
YLR414C	111.34	91.31	86.78	108.34	123.46	108.99	103.23	115.29	120.82	155.16	139.55	141.1
YLR415C	1.88	2.17	2.91	2.74	4.67	2.06	3.89	2.45	5.18	6.51	3.57	4.97
YLR417W	24.57	23.41	23.22	28.21	32.15	25.12	30.22	32.45	32.85	33.44	29.71	31.24
YLR418C	68.31	62.52	74.41	62.48	73.52	73.84	68.22	62.5	65.33	60.26	52.69	54.46
YLR419W	15.02	12.7	16.86	14.84	17.14	15.38	15.03	14.98	18.73	20.69	15.3	18.29
YLR420W	243.35	221.75	213.81	175.84	178.71	174.54	166.45	162.24	167.66	126.87	122.71	122.74
YLR421C	227.08	227.93	235.69	211.81	269.29	247.18	223.14	209.41	203.51	244.09	185.12	234.62
YLR422W	10.19	10.42	12.98	15.47	11.59	12.22	14.09	14.62	13.39	17.36	18.53	15.03
YLR423C	7.3	6.1	10.18	8.53	12.02	14.12	8.25	10.31	11.53	17.14	7.42	14.25
YLR424W	16.96	14.66	16.86	16.7	22.69	19.44	17.05	17.13	17.5	21.81	12.14	20.04
YLR425W	9.75	9.0	11.16	10.75	11.94	9.43	11.49	11.25	11.01	13.83	11.02	13.79
YLR426W	40.15	34.54	37.64	48.32	46.74	45.75	42.24	42.86	44.97	50.61	55.06	59.13
YLR427W	46.78	39.6	40.56	45.88	54.69	44.56	42.23	44.84	44.41	53.63	39.97	49.94
YLR429W	139.24	140.82	126.63	147.55	147.88	126.05	142.81	147.08	135.74	161.58	163.59	159.38
YLR430W	15.87	16.29	21.91	24.37	19.33	18.18	24.36	20.49	21.87	26.19	28.41	28.6
YLR431C	8.74	6.81	8.98	7.68	13.09	11.07	8.92	9.29	11.55	16.27	8.65	12.97
YLR432W	323.63	330.65	329.01	409.6	390.3	380.46	386.99	372.09	377.47	448.43	459.94	439.92
YLR433C	34.52	33.1	34.56	40.83	37.4	38.75	36.98	30.85	34.86	48.74	42.87	43.91
YLR435W	92.87	108.53	110.78	88.2	118.86	97.8	87.54	80.23	83.31	90.68	79.05	81.43
YLR436C	20.32	19.38	21.14	27.55	25.48	18.44	25.83	25.67	27.25	31.26	31.28	29.38
YLR437C	83.34	86.63	76.06	70.5	75.45	73.25	68.86	88.25	75.97	96.36	90.36	87.02
YLR438C-A	169.88	173.21	142.79	159.91	194.07	179.95	142.66	159.44	182.67	229.99	147.64	210.23
YLR438W	80.39	100.76	72.49	96.25	81.2	67.38	120.57	121.6	113.37	94.94	111.45	87.65
YLR439W	41.69	42.18	42.66	54.55	50.34	45.62	53.28	44.49	47.88	48.24	61.41	52.1
YLR440C	38.8	34.84	40.34	38.9	44.02	38.89	40.98	40.6	38.28	45.02	41.92	44.77
YLR441C	3342.12	3224.16	3220.31	2629.86	3018.99	3005.36	2964.47	2814.87	2875.02	2535.85	2008.08	2588.67
YLR442C	12.88	11.19	15.97	13.37	18.07	16.13	14.62	14.69	15.36	23.76	12.09	19.73
YLR443W	37.87	34.63	36.16	44.03	44.69	44.71	34.64	42.85	43.83	50.06	47.21	49.79
YLR445W	0.46	0.87	0.8	0.62	0.65	0.62	2.36	0.99	0.46	0.19	1.08	0.36
YLR446W	29.63	23.01	28.16	28.84	30.91	28.36	26.38	23.71	25.33	21.31	22.31	23.08
YLR447C	407.68	328.65	399.18	402.21	409.54	400.46	386.47	394.1	403.05	353.42	276.45	357.18
YLR448W	985.16	1156.21	1130.94	1087.31	867.97	1177.62	1088.47	1024.24	1061.41	950.53	1146.87	1153.01
YLR449W	180.18	197.28	184.7	131.01	141.7	153.57	136.52	131.8	125.0	136.23	110.98	135.46
YLR450W	29.9	31.64	35.37	33.68	28.81	30.56	35.74	32.83	35.63	32.51	41.58	31.83
YLR451W	24.58	18.55	24.28	23.95	27.93	22.32	24.91	24.58	24.62	30.48	24.23	26.94
YLR452C	65.18	59.31	76.44	95.16	96.8	88.95	66.38	68.62	77.83	64.2	52.71	60.32
YLR453C	10.34	11.28	11.13	10.69	13.83	7.93	6.43	8.97	10.7	9.13	8.0	10.15
YLR454W	10.17	9.0	13.28	9.54	11.03	10.45	10.99	8.15	10.81	14.25	12.04	13.32
YLR455W	40.3	35.36	48.13	40.24	51.43	47.14	44.43	42.45	46.44	53.51	33.43	56.28
YLR456W	20.01	16.96	22.06	18.57	21.48	15.3	15.22	17.09	17.49	25.98	17.32	20.62
YLR457C	17.65	14.71	22.71	16.17	21.22	21.07	16.67	15.79	15.43	19.65	16.42	21.38
YLR459W	85.78	81.81	80.11	84.96	78.69	67.39	80.57	75.83	81.57	80.87	88.12	76.05
YLR460C	17.09	20.68	22.5	27.02	30.45	28.82	29.27	26.36	31.65	51.56	46.24	35.37
YLR461W	1.06	2.37	1.24	1.92	2.3	1.16	3.23	3.97	2.29	4.12	2.01	4.18
YLR462W	2.34	1.3	1.05	0.19	1.07	1.16	0.73	2.68	1.43	1.31	1.2	0.85
YLR464W	0.03	0.06	0.08	0.26	0.0	0.0	0.0	0.0	0.0	0.53	0.0	0.0
YLR466W	0.15	0.37	0.22	0.29	0.25	0.13	0.19	0.29	0.33	0.15	0.29	0.27
YLR467W	1.2	1.51	1.78	1.73	1.31	0.77	0.48	0.65	0.7	1.56	1.96	1.62
YML001W	274.28	237.39	284.81	280.6	311.38	352.93	331.23	275.87	317.82	347.06	284.78	371.03
YML002W	21.45	17.39	19.03	22.62	24.57	24.86	22.78	21.22	24.37	24.22	18.04	23.21
YML003W	9.85	8.87	10.06	9.62	12.37	8.96	10.95	9.9	11.78	13.25	9.67	12.88
YML004C	183.31	170.77	189.43	251.74	253.59	267.94	228.89	254.03	217.2	260.05	283.82	274.64
YML005W	31.37	24.83	33.89	36.63	40.84	37.66	33.06	37.03	34.26	45.77	43.18	38.85
