gene_id	SRR1944924.genes.results	SRR1944925.genes.results	SRR1944926.genes.results	SRR1944927.genes.results	SRR1944928.genes.results	SRR1944929.genes.results
YBR227C	24.0	22.15	25.65	25.96	30.33	25.71
YBR228W	21.23	20.58	24.26	23.5	28.15	23.02
YBR229C	27.98	24.75	32.4	34.47	33.05	29.38
YBR230C	66.15	58.38	57.71	89.3	93.6	85.91
YBR230W-A	18.54	31.11	18.93	23.53	21.25	25.62
YBR231C	26.62	30.06	24.09	31.85	34.75	33.72
YBR233W	17.43	16.79	17.13	19.65	24.14	16.64
YBR233W-A	55.71	54.11	74.06	43.39	53.63	60.76
YBR234C	103.39	109.17	115.06	144.37	107.09	131.37
YBR235W	19.0	18.83	19.13	25.29	20.51	16.91
YBR236C	50.14	44.9	52.55	50.9	64.02	56.23
YBR237W	17.53	17.13	16.7	20.76	23.2	17.9
YBR238C	10.44	7.21	8.43	11.25	10.69	5.85
YBR239C	10.57	9.09	10.17	13.06	10.59	9.7
YBR240C	2.88	1.38	1.98	2.8	3.7	1.63
YBR241C	14.11	15.44	13.74	21.4	17.13	15.69
YBR242W	58.35	59.1	55.35	54.82	68.52	59.52
YBR243C	64.65	66.6	62.13	76.98	69.51	61.45
YBR244W	238.28	170.01	173.22	159.42	209.82	183.48
YBR245C	19.23	21.95	25.47	31.24	25.83	23.88
YBR246W	65.24	60.05	63.73	85.0	78.6	71.17
YBR247C	57.1	60.97	64.9	79.08	69.95	69.57
YBR248C	83.18	80.49	76.78	102.71	109.58	78.92
YBR249C	414.17	390.34	346.89	373.18	358.36	344.56
YBR250W	2.35	1.85	2.88	2.28	2.24	2.32
YBR251W	35.62	32.58	32.86	38.94	46.12	40.03
YBR252W	203.52	215.35	188.15	160.72	173.28	173.27
YBR253W	68.94	61.92	86.2	78.55	81.66	81.48
YBR254C	48.62	44.67	46.69	64.39	72.84	51.14
YBR255C-A	31.24	26.87	26.21	32.07	30.4	31.7
YBR255W	11.67	8.64	15.65	13.01	15.92	14.35
YBR256C	114.0	89.87	108.26	133.69	150.74	146.39
YBR257W	22.33	17.35	25.9	24.32	33.67	29.58
YBR258C	19.11	15.94	23.24	15.92	24.83	34.91
YBR259W	13.93	14.96	15.64	18.95	21.37	15.29
YBR260C	26.59	23.36	26.01	32.76	34.17	28.07
YBR261C	75.36	77.26	71.87	70.26	60.58	73.04
YBR262C	59.21	64.32	59.29	59.78	69.47	87.24
YBR263W	106.33	107.86	149.34	157.35	107.7	137.34
YBR264C	42.36	33.07	44.47	40.65	43.01	50.18
YBR265W	79.15	87.06	67.92	99.82	89.1	75.36
YBR266C	0.0	0.0	0.0	0.0	0.0	0.0
YBR267W	48.79	52.47	56.55	67.35	60.69	68.87
YBR268W	84.97	84.64	99.25	83.55	100.42	103.66
YBR269C	53.58	54.3	50.68	70.43	53.63	56.9
YBR270C	14.04	10.47	11.0	14.93	13.6	13.53
YBR271W	40.98	43.9	40.08	47.26	50.47	46.63
YBR272C	31.02	31.61	32.6	35.48	40.95	33.9
YBR273C	44.61	39.99	38.95	44.72	44.79	37.15
YBR274W	35.67	36.03	29.43	39.93	42.17	33.06
YBR275C	8.96	7.83	10.96	10.15	11.37	9.48
YBR276C	47.36	40.54	46.0	55.49	55.77	43.07
YBR278W	32.92	32.58	42.66	42.49	46.59	45.9
YBR279W	40.47	33.6	43.03	40.99	56.22	50.91
YBR280C	8.06	9.68	9.9	14.5	11.42	8.89
YBR281C	24.95	24.47	25.57	30.26	30.22	24.94
YBR282W	47.11	44.24	46.45	56.83	60.04	64.86
YBR283C	340.04	329.51	313.61	419.69	386.0	323.11
YBR284W	3.22	3.4	2.79	5.83	6.02	3.91
YBR285W	3.92	3.05	3.46	4.05	3.13	4.32
YBR286W	440.97	433.24	515.61	592.67	487.3	543.97
YBR287W	82.89	86.01	76.54	79.91	75.21	51.77
YBR288C	55.61	48.3	50.92	61.81	71.63	66.66
YBR289W	15.65	12.24	17.03	24.07	20.52	17.44
YBR290W	38.23	26.57	38.64	36.94	55.45	43.39
YBR291C	50.35	44.13	45.33	60.93	57.23	57.82
YBR292C	5.13	6.56	4.64	8.59	9.24	8.39
YBR293W	35.21	31.35	31.66	45.97	45.94	38.19
YBR294W	9.06	9.62	9.18	10.65	10.6	7.57
YBR295W	8.65	9.46	10.98	15.1	11.45	10.35
YBR296C	7.86	10.19	8.54	5.69	5.99	3.16
YBR296C-A	0.0	0.0	0.59	0.81	0.0	0.0
YBR297W	6.27	7.83	6.98	11.16	9.99	8.43
YBR298C	12.24	11.68	11.02	10.87	12.77	10.45
YBR298C-A	0.0	0.45	0.33	1.37	0.0	2.26
YBR299W	3.11	2.75	2.84	5.35	3.44	3.24
YBR301W	4.6	4.79	3.26	5.57	6.24	5.25
YBR302C	31.03	32.55	31.33	40.81	34.25	32.01
YCL001W	156.06	130.22	160.26	154.61	180.58	178.12
YCL001W-A	5.77	4.87	3.92	5.16	4.54	5.68
YCL001W-B	6.16	6.3	9.0	6.38	6.45	9.88
YCL002C	79.83	56.19	69.79	74.42	79.48	64.36
YCL004W	19.8	18.72	18.55	23.76	22.92	18.18
YCL005W	55.86	49.53	54.0	69.63	65.16	61.31
YCL005W-A	374.0	339.66	338.92	397.67	413.88	416.55
YCL008C	20.64	20.15	27.34	36.95	28.17	26.38
YCL009C	266.45	284.69	307.54	363.64	282.82	305.82
YCL010C	68.89	75.3	59.43	78.09	79.06	58.47
YCL011C	234.17	235.32	199.99	271.53	289.09	261.1
YCL012C	24.68	28.94	28.76	38.02	35.33	35.38
YCL014W	8.83	8.7	11.03	10.18	9.59	9.01
YCL016C	23.66	29.57	25.49	29.62	30.95	23.78
YCL017C	68.42	59.47	67.29	80.18	72.77	73.49
YCL018W	0.2	0.0	0.0	0.0	0.0	0.32
YCL019W	0.38	0.19	0.45	0.23	0.15	0.18
YCL020W	0.0	0.0	0.0	0.0	0.0	0.0
YCL021W-A	19.93	15.07	24.81	12.28	11.31	13.51
YCL024W	12.96	11.59	12.43	13.04	18.12	14.58
YCL025C	32.37	29.28	31.31	39.78	34.37	26.25
YCL026C-A	2.76	5.83	4.95	4.12	4.34	3.74
YCL026C-B	14.73	14.48	16.53	9.31	7.96	8.17
YCL027W	13.25	14.39	15.59	19.58	19.59	19.1
YCL028W	89.12	78.96	89.0	94.56	80.04	72.46
YCL029C	22.76	24.01	23.09	23.71	26.13	17.99
YCL030C	162.28	157.35	119.74	178.51	168.22	101.78
YCL031C	64.31	48.58	67.98	56.06	82.38	81.63
YCL032W	24.5	23.48	24.36	23.91	26.72	24.7
YCL033C	57.97	57.19	68.7	68.85	71.65	82.41
YCL034W	86.16	77.35	71.67	101.5	111.95	98.72
YCL035C	159.99	133.9	189.62	187.59	177.74	190.81
YCL036W	36.42	37.55	35.26	58.77	62.78	45.16
YCL037C	38.75	37.87	48.57	55.89	37.33	39.72
YCL038C	22.07	18.21	17.63	24.18	22.42	18.27
YCL039W	18.89	16.85	14.93	25.34	20.46	15.74
YCL040W	129.9	152.98	107.38	175.1	143.53	132.1
YCL042W	7.36	8.36	8.54	11.23	13.66	11.69
YCL043C	431.0	534.36	456.37	637.43	501.52	536.55
YCL044C	20.98	24.74	22.4	42.71	32.31	26.59
YCL045C	92.92	84.52	95.26	119.93	101.14	83.37
YCL047C	37.28	36.14	34.78	44.58	47.37	48.02
YCL048W	0.31	0.37	0.83	0.76	0.69	0.79
YCL048W-A	0.44	1.25	0.92	0.42	2.56	1.16
YCL049C	24.83	23.69	27.38	30.17	31.28	28.95
YCL050C	221.87	228.23	239.4	235.41	211.79	228.75
YCL051W	18.09	15.08	16.51	24.86	24.4	16.46
YCL052C	42.23	36.75	41.47	47.43	49.64	43.77
YCL054W	41.45	34.08	42.29	40.96	57.8	50.18
YCL054W-A	160.46	151.68	175.65	98.55	121.5	117.39
YCL055W	37.08	31.13	40.6	46.35	59.16	56.85
YCL056C	47.74	44.6	53.65	54.5	66.38	63.11
YCL057C-A	165.41	153.77	141.48	177.82	172.68	162.75
YCL057W	87.21	89.98	90.77	138.62	121.09	102.67
YCL058C	53.9	29.53	62.08	54.65	65.73	70.08
YCL058W-A	0.0	13.47	0.0	0.0	0.0	0.0
YCL059C	125.55	103.38	136.25	77.67	117.3	114.12
YCL061C	8.57	6.78	11.06	7.71	9.26	8.42
YCL063W	30.98	28.88	34.05	32.01	31.1	27.13
YCL064C	447.18	385.92	413.28	442.69	432.31	394.47
YCL066W	0.0	0.1	0.0	0.1	0.11	0.0
YCL067C	14.0	9.59	17.53	10.3	18.07	18.72
YCL068C	0.0	0.0	0.0	0.0	0.0	0.0
YCL069W	0.0	0.0	0.0	0.0	0.0	0.0
YCL073C	0.0	0.0	0.0	0.0	0.0	0.0
YCL074W	0.0	0.0	0.0	0.0	0.12	0.0
YCL075W	0.0	0.0	0.0	0.0	0.0	0.0
YCR001W	6.7	2.89	4.74	5.21	7.57	5.37
YCR002C	103.63	94.54	103.82	118.16	116.24	101.84
YCR003W	38.79	30.87	43.19	34.69	49.54	46.88
YCR004C	186.0	211.45	204.9	211.57	225.9	229.49
YCR005C	185.34	153.35	149.4	143.45	134.2	108.33
YCR006C	8.78	6.91	5.41	10.07	8.85	6.74
YCR007C	10.76	11.03	13.52	15.54	13.35	18.29
YCR008W	58.52	47.55	54.75	64.63	59.72	50.26
YCR009C	151.99	130.95	165.26	139.2	167.47	153.46
YCR010C	3.29	2.55	3.67	2.71	3.6	3.45
YCR011C	48.05	45.34	55.68	57.58	49.17	48.03
YCR012W	5434.7	6169.5	5490.23	4595.61	3908.18	4163.96
YCR014C	9.24	8.98	11.01	9.11	13.23	12.28
YCR015C	19.69	19.85	21.68	18.04	22.34	14.58
YCR016W	41.88	35.65	56.76	29.18	44.78	53.71
YCR017C	52.3	51.01	50.41	61.07	51.94	40.45
YCR018C	43.23	39.74	53.36	32.14	46.74	44.68
YCR019W	21.88	19.74	23.1	27.71	31.02	26.9
YCR020C	21.87	17.0	19.33	21.74	22.3	23.48
YCR020C-A	83.28	64.77	82.19	76.74	110.74	82.97
YCR020W-B	53.28	39.26	57.58	34.67	68.34	70.64
YCR021C	11.79	11.3	11.62	16.81	18.27	15.67
YCR022C	1.53	2.65	1.73	1.19	2.41	2.95
YCR023C	43.81	39.17	40.92	56.89	56.34	41.92
YCR024C	11.95	12.3	14.61	15.74	14.11	12.15
YCR024C-A	1168.6	923.41	938.98	1169.08	1268.8	968.77
YCR024C-B	1216.92	1292.37	912.99	1065.95	1249.41	881.41
YCR025C	8.8	5.21	5.12	6.79	7.37	3.46
YCR026C	30.96	25.28	26.29	43.17	42.05	26.17
YCR027C	33.05	33.48	35.16	44.71	44.01	35.8
YCR028C	39.31	38.16	38.6	53.14	47.68	35.19
YCR028C-A	285.38	277.83	280.59	291.05	291.85	293.38
YCR030C	23.64	23.58	25.18	34.5	26.37	19.12
YCR031C	3098.31	3235.79	3199.75	3082.79	2481.94	3037.18
YCR032W	5.68	4.55	6.41	5.86	6.45	5.84
YCR033W	16.03	13.87	20.91	19.98	20.28	16.12
YCR034W	282.68	240.13	221.12	291.15	268.32	206.19
YCR035C	68.66	63.28	72.68	67.09	90.59	79.34
YCR036W	77.62	75.03	75.9	97.13	95.41	94.6
YCR037C	38.69	39.53	39.72	44.35	42.01	30.99
YCR038C	7.13	6.56	9.03	10.83	11.68	10.54
YCR039C	14.0	9.59	17.53	10.3	18.07	18.72
YCR040W	0.0	0.1	0.0	0.1	0.11	0.0
YCR041W	14.56	14.39	16.58	13.07	23.55	23.15
YCR042C	20.3	19.07	19.74	24.53	26.43	22.06
YCR043C	141.55	120.06	146.96	158.53	150.18	176.23
YCR044C	67.03	59.05	69.79	80.61	79.88	78.42
YCR045C	32.17	30.77	28.81	35.33	35.56	29.3
YCR046C	68.96	71.33	70.67	71.1	73.5	75.1
YCR047C	66.12	81.48	61.37	66.41	78.25	74.27
YCR048W	57.42	59.23	53.72	68.37	59.69	49.46
YCR050C	35.65	27.39	26.21	37.85	31.48	51.85
YCR051W	122.05	136.55	111.48	112.54	105.85	118.94
YCR052W	63.22	60.46	63.79	77.63	70.24	60.27
YCR053W	339.88	322.87	305.3	372.3	337.25	299.42
YCR054C	19.11	18.81	20.31	28.67	30.74	23.45
YCR057C	55.01	54.05	50.45	81.39	68.65	55.23
YCR059C	110.73	110.93	102.08	127.69	127.14	123.32
YCR060W	78.05	64.26	92.77	90.84	110.67	144.56
YCR061W	17.75	21.79	15.26	26.6	24.36	14.33
YCR063W	12.83	11.66	10.82	15.98	15.26	9.75
YCR065W	39.94	40.68	43.44	54.87	41.62	34.61
YCR066W	14.36	14.19	13.4	17.92	19.13	14.93
YCR067C	36.96	36.28	40.75	62.48	46.63	35.98
YCR068W	18.59	16.63	14.57	20.3	15.4	12.32
YCR069W	93.63	95.28	92.82	116.33	106.16	103.1
YCR071C	40.35	37.52	41.33	43.21	42.48	41.73
YCR072C	53.87	50.63	50.46	72.03	70.94	55.55
YCR073C	10.96	10.48	11.77	14.46	13.12	12.24
YCR073W-A	48.05	52.94	39.92	69.39	55.59	53.16
YCR075C	37.68	39.29	37.62	50.26	49.04	49.06
YCR075W-A	42.95	36.79	41.99	50.63	46.23	48.13
YCR076C	40.31	40.15	34.05	32.37	39.03	36.54
YCR077C	71.47	69.73	70.83	82.94	78.73	59.93
YCR079W	18.25	18.28	16.01	19.56	17.85	16.08
YCR081W	6.23	5.36	6.81	8.38	8.09	5.79
YCR082W	168.47	153.08	179.6	222.94	226.4	229.77
YCR083W	63.59	52.48	54.13	62.61	76.04	73.18
YCR084C	87.85	94.28	98.31	112.84	91.77	75.95
YCR085W	3.59	2.29	2.33	6.69	4.11	3.52
YCR086W	23.75	20.79	27.76	27.26	35.63	33.4
YCR087C-A	104.81	108.45	107.39	122.29	141.51	146.92
YCR088W	64.3	79.71	82.97	94.69	68.8	71.87
YCR089W	6.56	6.88	8.61	11.2	8.4	6.79
YCR090C	98.48	91.41	110.97	100.07	105.74	125.87
YCR091W	5.02	4.29	4.3	6.25	4.98	4.24
YCR092C	18.47	16.11	19.85	25.7	24.61	19.66
YCR093W	14.77	15.54	19.69	22.76	18.3	15.53
YCR094W	32.75	29.99	41.75	49.89	42.47	43.69
YCR095C	35.14	25.6	32.07	29.72	46.42	41.36
YCR095W-A	9.64	10.47	7.27	13.11	10.73	7.9
YCR096C	23.03	27.81	29.47	18.63	32.58	37.46
YCR097W	94.44	82.52	88.61	96.39	113.29	95.19
YCR098C	4.25	3.14	3.84	6.97	7.05	5.25
YCR099C	8.65	8.72	9.67	16.69	16.11	10.76
YCR100C	9.88	9.15	9.71	19.16	16.4	11.33
YCR101C	9.95	8.79	7.44	12.51	15.13	6.88
YCR102C	7.33	12.19	11.58	15.15	15.86	13.64
YCR104W	2.36	1.35	2.84	3.87	5.68	4.55
YCR105W	7.57	9.45	8.66	11.13	12.91	9.16
YCR106W	9.83	11.55	12.58	18.31	16.8	9.84
YCR107W	14.84	20.25	21.44	23.84	25.55	22.1
YCR108C	0.0	0.0	0.0	0.0	0.0	0.0
YDL001W	28.05	23.12	25.69	27.27	29.45	25.97
YDL002C	45.57	43.52	52.04	40.89	52.17	52.49
YDL003W	40.63	35.34	45.5	37.51	58.46	54.13
YDL004W	166.67	157.66	156.57	156.41	172.41	143.27
YDL005C	31.58	28.03	33.07	28.1	35.37	30.78
YDL006W	47.27	30.66	46.3	50.9	61.21	51.92
YDL007C-A	0.0	0.78	0.0	0.0	0.0	0.0
YDL007W	165.0	146.17	177.75	229.5	298.57	255.93
YDL008W	58.35	48.74	55.81	73.19	72.07	70.21
YDL009C	30.76	34.18	35.12	30.55	28.87	40.99
YDL010W	32.69	29.11	36.86	26.81	31.53	25.43
YDL012C	91.6	66.56	98.39	93.15	93.5	97.97
YDL013W	28.54	22.77	25.21	32.11	36.06	25.84
YDL014W	539.97	535.32	512.74	578.47	527.5	524.93
YDL015C	262.13	243.75	254.07	272.88	287.26	255.92
YDL017W	18.57	15.82	16.34	20.95	24.11	18.49
YDL018C	44.85	35.86	47.39	40.98	47.95	41.53
YDL019C	18.26	17.4	20.52	23.08	21.24	14.89
YDL020C	68.77	59.67	67.68	90.55	104.6	75.84
YDL021W	8.53	7.74	9.21	6.95	6.12	7.77
YDL022C-A	0.0	0.0	0.0	0.0	0.41	0.0
YDL022W	106.9	110.68	91.7	139.04	126.61	101.99
YDL024C	2.31	1.4	1.91	1.95	2.35	1.98
YDL025C	22.9	21.0	17.51	22.37	29.36	17.89
YDL027C	24.6	17.5	23.02	22.24	25.93	22.64
YDL028C	14.68	15.25	18.24	19.06	20.56	15.88
YDL029W	196.87	198.44	195.55	228.37	234.51	216.66
YDL030W	26.28	22.39	24.69	28.65	35.85	31.24
YDL031W	37.69	32.5	42.7	39.18	44.6	41.16
YDL033C	17.35	14.81	17.7	18.46	17.81	15.74
YDL035C	19.41	16.69	17.43	21.76	24.22	17.13
YDL036C	22.46	24.3	25.69	25.93	23.98	23.86
YDL037C	2.84	1.78	3.87	1.7	0.75	0.82
YDL039C	4.51	2.98	7.03	1.66	2.49	1.47
YDL040C	89.83	93.31	94.45	106.8	105.81	91.2
YDL042C	29.42	27.4	28.06	26.1	24.99	21.57
YDL043C	33.49	25.14	33.75	21.31	35.27	24.16
YDL044C	15.47	13.73	19.96	14.32	21.31	20.01
YDL045C	31.75	28.31	33.54	36.33	39.02	35.28
YDL045W-A	70.85	61.62	84.94	95.84	87.9	96.09
YDL046W	177.43	178.54	165.25	240.95	204.88	182.75
YDL047W	67.11	69.53	57.63	68.48	74.08	54.27
YDL048C	7.87	7.12	6.45	6.22	7.01	4.72
YDL049C	5.34	3.2	5.1	7.4	5.9	5.14
YDL051W	279.71	283.86	265.35	227.96	265.04	270.9
YDL052C	93.23	89.15	80.62	91.19	84.96	75.54
YDL053C	52.39	36.61	45.58	42.34	54.86	52.96
YDL054C	28.12	22.83	24.23	30.57	29.81	27.41
YDL055C	1784.35	1719.35	1786.71	1715.13	1807.05	1786.89
YDL056W	11.86	9.0	14.35	14.44	15.11	13.69
YDL057W	12.58	13.53	13.85	15.85	17.3	14.75
YDL058W	6.96	5.72	10.78	7.53	7.67	10.36
YDL059C	13.95	12.22	15.16	12.1	14.15	12.75
YDL060W	67.18	61.06	68.23	84.09	94.05	66.84
YDL061C	1647.87	1637.96	1694.41	1798.48	1604.07	1793.02
YDL063C	56.99	50.11	61.17	63.15	64.17	60.55
YDL064W	120.01	112.02	143.09	114.67	128.5	132.21
YDL065C	27.62	23.35	42.6	31.64	40.54	51.27
YDL066W	237.33	222.28	237.05	267.8	231.81	217.84
YDL067C	169.23	170.46	137.82	150.04	188.7	184.36
YDL069C	21.19	14.34	17.73	19.83	26.47	19.91
YDL070W	81.9	69.34	71.67	101.95	122.63	97.95
YDL072C	218.75	229.2	195.4	285.87	255.17	245.49
YDL073W	30.89	26.4	31.47	36.0	43.44	30.14
YDL074C	44.99	32.88	56.49	40.07	54.7	49.59
YDL075W	3500.22	3215.59	3447.24	2987.47	3417.41	3923.95
YDL076C	51.31	47.79	46.87	59.11	63.09	54.1
YDL077C	17.34	14.97	18.36	20.65	21.96	17.07
YDL078C	133.6	129.48	138.77	137.28	148.0	135.49
YDL079C	7.27	9.8	10.53	11.47	13.65	10.82
YDL080C	21.0	19.5	24.19	28.48	27.39	24.01
YDL081C	5105.78	7403.65	4915.96	3700.4	4299.46	5005.94
YDL082W	1494.05	1470.54	1532.0	1362.25	1299.88	1462.37
YDL083C	2502.34	2473.58	2551.65	2449.64	2308.84	2509.1
YDL084W	541.24	495.17	550.29	536.81	552.77	533.26
YDL085C-A	87.66	94.6	114.73	61.34	87.59	97.77
YDL085W	1.72	2.22	2.67	4.05	2.93	1.7
YDL086W	95.3	107.58	102.77	114.93	122.98	119.46
YDL087C	12.47	10.51	12.59	15.98	14.54	9.82
YDL088C	41.55	34.92	41.01	48.49	51.55	44.0
YDL089W	17.73	16.71	16.43	23.1	20.78	17.13
YDL090C	34.26	31.0	29.18	36.22	35.29	29.0
YDL091C	17.1	12.6	16.29	17.39	19.52	18.51
YDL092W	112.82	101.91	126.04	98.86	127.92	146.51
YDL093W	29.6	27.35	26.64	30.28	28.65	24.84
YDL095W	136.05	133.9	140.8	165.21	137.69	116.13
YDL097C	168.2	164.19	171.52	274.38	255.38	258.79
YDL098C	17.77	11.94	22.54	19.77	23.4	24.99
YDL099W	32.86	24.53	46.38	25.18	35.69	55.47
YDL100C	272.49	262.88	320.76	348.3	319.81	345.88
YDL101C	25.74	23.46	27.69	23.99	28.87	25.53
YDL102W	17.02	14.16	18.19	25.79	21.55	20.37
YDL103C	56.07	50.28	59.83	65.74	64.66	57.18
YDL104C	15.65	12.55	14.94	14.61	14.42	14.75
YDL105W	15.66	12.7	16.7	15.57	18.38	13.64
YDL106C	16.47	13.87	19.04	21.09	19.98	18.75
YDL107W	12.28	9.22	12.15	10.44	16.09	15.71
YDL108W	41.83	36.84	38.02	40.31	48.22	37.47
YDL109C	10.78	9.42	10.11	18.02	13.11	7.14
YDL110C	22.83	28.43	20.8	29.97	27.74	26.56
YDL111C	99.75	87.22	91.41	134.74	134.05	136.72
YDL112W	31.08	30.5	35.27	40.08	39.24	30.9
YDL113C	19.71	15.26	18.64	22.72	26.23	19.81
YDL114W	0.35	0.22	0.33	0.45	0.34	0.12
YDL115C	32.77	31.12	34.53	31.26	41.79	37.01
YDL116W	48.72	45.7	50.32	54.28	54.27	45.05
YDL117W	25.2	25.02	28.23	34.04	32.19	25.29
YDL119C	20.09	16.23	20.06	25.88	28.8	24.42
YDL120W	92.29	70.12	89.43	113.66	110.07	119.3
YDL121C	156.1	139.2	157.07	128.24	176.14	189.76
YDL122W	49.3	41.69	45.13	48.26	64.29	51.94
YDL123W	50.57	45.83	43.93	62.85	62.29	56.24
YDL124W	160.93	164.52	177.95	227.13	193.76	206.66
YDL125C	365.42	380.56	360.03	396.71	398.52	373.0
YDL126C	271.12	275.12	301.79	436.73	364.09	337.61
YDL127W	39.93	32.48	31.6	41.75	38.42	34.8
YDL128W	112.88	109.39	95.46	102.56	100.73	86.5
YDL129W	17.48	19.83	20.45	20.1	24.19	18.24
YDL130W	3379.05	4879.13	2950.1	3052.87	2824.57	2970.0
YDL130W-A	34.53	31.94	40.02	42.14	42.2	39.72
YDL131W	129.0	121.55	124.08	193.33	159.5	156.44
YDL132W	44.05	39.21	49.6	63.06	66.79	55.17
YDL133C-A	6241.17	7262.33	8827.03	4955.55	7836.69	9765.56
YDL133W	38.65	32.0	37.29	45.98	47.36	43.72
YDL134C	106.4	95.38	107.89	121.27	124.64	114.84
YDL135C	103.21	98.27	120.65	85.77	113.84	107.75
YDL136W	1493.86	1444.71	1642.9	1456.14	1457.65	1715.35
YDL137W	415.63	407.84	436.83	415.89	424.84	434.47
YDL138W	16.22	16.86	14.18	20.42	16.49	11.39
YDL139C	11.51	11.34	13.9	12.9	15.55	13.51
YDL140C	39.24	40.08	48.45	63.69	44.88	34.5
YDL141W	28.51	25.32	28.04	36.97	31.76	26.73
YDL142C	39.86	27.05	36.49	35.05	40.02	36.2
YDL143W	244.37	243.11	227.14	308.52	298.38	260.45
YDL144C	48.04	49.92	44.52	57.38	60.18	53.7
YDL145C	100.87	98.96	103.36	126.65	110.06	87.39
YDL146W	23.57	18.37	21.91	24.63	26.26	21.87
YDL147W	125.71	95.45	157.65	97.88	138.52	142.33
YDL148C	32.8	23.34	43.52	35.57	42.35	45.23
YDL149W	4.32	3.94	5.21	5.51	6.35	4.76
YDL150W	54.52	53.0	49.93	44.45	58.08	51.74
YDL153C	61.11	45.47	66.23	46.05	67.42	63.31
YDL154W	5.55	5.43	5.57	5.51	5.92	6.23
YDL155W	48.91	43.33	53.59	54.01	59.56	55.42
YDL156W	11.06	11.26	10.26	14.64	14.94	10.27
YDL157C	181.61	203.68	192.14	204.77	261.18	232.0
YDL159W	21.29	21.35	20.3	23.15	25.39	21.43
YDL159W-A	7.64	6.59	7.02	11.88	12.75	7.76
YDL160C	61.59	60.06	62.98	82.1	70.86	46.54
YDL160C-A	49.01	46.57	59.87	50.98	73.48	61.62
YDL161W	34.68	27.69	47.24	32.47	41.86	44.52
YDL164C	34.84	35.14	33.94	43.31	40.57	34.16
YDL165W	88.37	86.14	83.37	100.35	108.18	102.87
YDL166C	94.22	87.21	97.99	98.77	110.46	104.73
YDL167C	50.55	39.35	50.81	58.32	68.14	48.34
YDL168W	115.26	119.16	112.96	134.66	146.53	133.64
YDL169C	1.6	0.61	0.79	2.64	0.63	2.31
YDL170W	18.38	19.19	19.85	30.95	30.68	25.51
YDL171C	19.74	19.79	21.08	26.23	24.1	18.78
YDL173W	54.42	57.99	51.43	60.8	73.14	62.68
YDL174C	38.57	41.11	39.36	50.11	47.14	43.99
YDL175C	21.3	18.01	22.21	25.57	28.51	26.69
YDL176W	18.54	17.82	17.4	22.04	21.77	17.73
YDL177C	31.05	22.97	27.4	25.12	33.78	29.64
YDL178W	55.49	58.15	49.76	50.16	55.98	45.65
YDL179W	49.41	42.62	42.85	53.3	60.7	48.62
YDL180W	33.85	28.34	29.29	43.48	42.07	29.5
YDL181W	35.32	37.75	39.6	39.85	48.25	29.96
YDL182W	329.13	303.66	300.96	541.89	426.14	398.4
YDL183C	10.09	10.75	10.22	12.2	10.02	11.33
YDL184C	5930.18	7273.4	7981.7	4731.34	6672.0	7910.61
YDL185W	248.15	263.0	295.09	314.89	254.53	255.36
YDL186W	9.05	6.57	7.22	7.41	7.36	7.88
YDL188C	57.01	59.03	59.0	72.78	60.66	58.73
YDL189W	46.76	38.25	47.77	52.65	61.88	52.03
YDL190C	37.17	38.7	36.59	45.94	47.77	37.94
YDL191W	3099.58	3086.99	3227.1	2882.42	3037.59	3130.34
YDL192W	1221.79	1118.84	1251.45	1124.72	1282.41	1266.28
YDL193W	57.52	49.63	51.3	50.13	53.12	48.55
YDL194W	6.47	6.2	5.91	7.29	8.49	5.61
YDL195W	45.78	49.3	59.83	83.99	56.2	48.04
YDL197C	22.61	22.4	22.74	25.72	24.91	20.03
YDL198C	80.17	79.03	68.66	92.32	84.15	90.53
YDL199C	4.26	4.09	4.17	6.91	5.95	5.68
YDL200C	29.85	31.33	30.18	20.93	32.85	31.62
YDL201W	66.62	75.39	74.1	60.98	66.43	60.41
YDL202W	40.18	31.64	39.15	38.08	45.67	48.34
YDL203C	26.79	26.41	27.02	37.71	31.27	23.85
YDL204W	10.98	10.97	11.71	16.99	13.49	11.5
YDL204W-A	19.31	15.32	11.3	23.3	25.51	15.67
YDL205C	68.26	76.91	70.13	65.82	69.54	54.64
YDL206W	10.4	9.69	10.3	14.21	12.55	8.38
YDL207W	31.26	25.53	32.81	32.86	39.53	35.51
YDL208W	461.27	382.69	403.74	347.26	437.31	412.29
YDL209C	24.57	20.21	19.77	22.34	27.99	25.09
YDL210W	3.67	3.94	3.58	2.7	4.1	3.45
YDL211C	10.24	8.06	8.13	15.4	10.44	10.23
YDL212W	297.08	250.66	265.14	277.21	302.15	286.18
YDL213C	95.89	72.78	109.35	54.69	80.33	96.62
YDL214C	3.0	3.27	3.36	2.72	2.74	1.83
YDL215C	35.88	32.84	30.43	42.33	43.92	31.01
YDL216C	9.58	8.63	12.9	11.38	14.8	12.52
YDL217C	57.61	50.28	55.92	68.86	68.08	63.82
YDL218W	7.24	6.62	8.48	11.22	8.0	9.32
YDL219W	106.38	105.59	112.8	117.12	144.03	125.98
YDL220C	8.9	9.24	9.86	12.46	9.36	6.2
YDL222C	6.73	5.56	5.66	8.91	8.66	5.15
YDL223C	9.22	7.57	10.73	11.11	10.55	7.65
YDL224C	35.36	34.59	39.33	56.07	40.15	32.46
YDL225W	37.14	28.7	37.6	33.68	41.7	34.47
