gene_id	SRR1944912.genes.results	SRR1944913.genes.results	SRR1944914.genes.results	SRR1944915.genes.results	SRR1944916.genes.results	SRR1944917.genes.results
YKL165C	27.72	33.84	30.62	31.84	29.33	28.74
YKL166C	27.81	28.24	30.98	33.81	30.56	30.26
YKL167C	52.1	51.96	56.26	64.09	67.42	68.71
YKL168C	6.57	6.55	7.3	7.81	8.07	8.56
YKL170W	56.85	57.94	60.38	55.37	56.26	66.88
YKL171W	2.38	2.64	2.96	3.38	2.94	2.61
YKL172W	141.39	149.99	145.67	146.05	144.12	129.69
YKL173W	12.46	14.48	13.25	14.82	14.26	13.48
YKL174C	18.74	20.75	22.94	22.26	19.9	23.03
YKL175W	52.82	50.63	52.98	55.18	57.36	63.25
YKL176C	5.56	4.94	5.97	5.44	5.75	5.39
YKL178C	1.45	1.82	1.86	1.22	1.25	1.84
YKL179C	21.08	24.12	20.5	24.39	22.82	20.16
YKL180W	4327.27	4443.87	4562.35	4292.62	4279.19	4552.64
YKL181W	170.71	166.55	191.67	176.27	174.05	187.8
YKL182W	421.88	422.22	411.33	394.32	363.1	411.51
YKL183C-A	3.03	6.35	5.51	4.53	4.86	3.36
YKL183W	24.68	24.66	24.67	28.9	31.14	31.86
YKL184W	111.42	114.85	107.74	135.01	135.59	125.89
YKL185W	43.58	46.24	39.6	46.63	44.78	45.7
YKL186C	58.82	57.33	65.46	78.66	81.19	77.61
YKL187C	0.57	0.23	0.25	0.4	0.27	0.18
YKL188C	0.33	0.5	0.7	0.74	0.56	0.59
YKL189W	10.37	10.52	12.07	13.62	15.15	11.69
YKL190W	120.12	112.36	142.39	140.75	138.27	160.9
YKL191W	48.09	45.67	44.93	54.32	54.0	59.15
YKL192C	531.48	498.56	494.22	533.1	615.67	580.2
YKL193C	30.24	36.09	35.21	37.03	37.16	36.54
YKL194C	8.03	8.25	9.25	7.64	8.65	10.21
YKL195W	57.93	65.18	73.02	72.99	67.23	83.94
YKL196C	201.42	223.93	223.68	276.71	257.85	254.5
YKL197C	7.37	7.13	7.88	9.38	8.07	8.65
YKL198C	7.36	7.05	7.68	6.11	6.14	7.12
YKL201C	1.94	3.12	2.34	2.77	2.48	2.66
YKL203C	5.99	6.19	6.35	6.72	6.49	6.6
YKL204W	51.59	54.97	49.25	56.32	54.65	55.1
YKL205W	20.64	23.45	22.82	26.06	24.89	24.67
YKL206C	35.59	35.48	45.58	57.42	53.86	55.78
YKL207W	116.55	108.42	118.96	135.56	132.34	138.99
YKL208W	9.46	10.17	11.2	12.09	14.71	11.34
YKL209C	39.42	44.06	47.39	44.74	41.77	45.74
YKL210W	279.98	292.18	284.13	444.93	418.51	424.33
YKL211C	72.19	79.18	77.58	74.19	77.08	79.34
YKL212W	152.36	156.68	151.76	144.94	148.35	141.0
YKL213C	27.81	31.52	29.95	36.33	34.13	35.74
YKL214C	63.77	65.97	60.84	68.25	73.2	72.47
YKL215C	21.11	21.64	22.89	21.61	18.86	19.53
YKL216W	611.88	556.93	564.9	355.72	375.94	375.21
YKL217W	0.49	0.88	0.66	0.8	0.69	0.76
YKL218C	11.09	9.79	12.31	11.06	10.97	11.2
YKL219W	12.23	12.92	14.09	15.25	15.79	16.51
YKL220C	4.98	3.0	2.17	3.59	2.05	1.7
YKL221W	0.08	0.11	0.0	0.28	0.16	0.28
YKL222C	1.15	0.74	1.11	0.82	0.76	0.85
YKL224C	0.0	0.0	0.0	0.12	0.0	0.24
YKR001C	169.9	180.93	179.22	169.7	150.98	158.6
YKR002W	24.19	27.23	26.3	31.05	32.06	31.6
YKR003W	33.91	36.7	37.28	30.71	31.16	32.3
YKR004C	5.35	6.91	6.5	4.78	6.19	5.43
YKR005C	0.46	0.38	0.71	0.19	0.25	0.19
YKR006C	46.8	46.92	45.15	56.77	51.92	55.15
YKR007W	25.67	30.3	32.24	30.68	30.02	36.28
YKR008W	36.33	39.6	39.5	42.81	40.73	39.03
YKR009C	1.13	1.76	1.75	2.24	1.5	1.94
YKR010C	8.83	9.23	8.9	10.07	8.43	9.09
YKR011C	30.52	31.11	31.22	37.85	37.95	29.33
YKR013W	201.57	223.91	184.75	229.99	243.18	229.64
YKR014C	103.96	114.29	130.91	103.56	102.62	96.75
YKR015C	0.0	0.03	0.0	0.0	0.03	0.0
YKR016W	22.36	25.37	22.48	17.48	17.95	19.32
YKR017C	2.92	3.55	4.71	3.96	3.87	3.75
YKR018C	50.52	50.2	50.84	81.97	73.22	84.04
YKR019C	6.0	6.37	6.22	6.76	7.86	6.79
YKR020W	25.09	25.9	30.45	32.55	31.3	32.26
YKR021W	6.3	6.57	4.79	6.99	6.26	7.71
YKR022C	9.31	10.06	9.11	10.24	10.65	8.48
YKR023W	12.87	13.38	13.16	14.34	12.28	13.77
YKR024C	23.92	26.85	28.87	29.39	30.51	31.07
YKR025W	63.27	63.98	59.58	77.59	76.91	70.91
YKR026C	66.53	71.73	77.67	67.93	67.64	69.09
YKR027W	6.72	6.71	9.01	9.23	9.0	8.68
YKR028W	18.5	17.92	17.31	20.57	19.26	19.41
YKR029C	14.91	16.02	12.69	17.08	14.76	15.26
YKR030W	34.77	34.79	37.09	44.32	46.71	45.86
YKR031C	6.65	6.2	7.28	6.93	7.17	7.45
YKR032W	0.0	0.3	0.28	0.15	0.0	0.3
YKR034W	0.0	0.25	0.23	0.18	0.2	0.24
YKR035W-A	61.76	74.69	75.55	66.53	61.26	67.23
YKR036C	6.03	6.2	6.69	7.42	7.72	7.95
YKR037C	15.1	12.92	14.29	13.11	13.31	14.34
YKR038C	37.65	38.23	37.39	42.79	44.2	41.03
YKR039W	6.4	5.08	5.78	6.41	6.37	7.16
YKR041W	2.2	1.65	2.81	2.75	2.8	2.22
YKR042W	1163.24	1172.93	1050.29	1046.27	1066.35	1132.93
YKR043C	253.32	236.71	240.84	261.83	282.66	272.9
YKR044W	5.97	6.13	5.48	5.38	5.83	5.99
YKR045C	20.94	22.66	17.76	16.97	15.66	18.23
YKR046C	18.5	15.31	20.3	21.95	22.66	23.71
YKR048C	153.97	155.66	141.48	219.89	217.89	214.83
YKR049C	23.07	21.33	27.25	28.64	30.48	30.94
YKR050W	0.34	0.27	0.5	0.33	0.29	0.42
YKR051W	4.02	5.21	5.88	6.67	6.52	5.94
YKR052C	32.85	33.88	29.69	50.42	49.33	49.77
YKR053C	2.42	2.4	3.31	2.38	3.89	3.52
YKR054C	2.22	2.19	2.51	2.49	2.18	2.44
YKR055W	17.33	18.32	21.03	18.05	16.53	19.48
YKR056W	49.9	47.87	51.37	59.78	61.07	58.7
YKR057W	3575.95	3146.24	2924.42	2728.59	2763.46	2704.78
YKR058W	0.88	1.01	0.46	1.04	0.99	0.71
YKR059W	1355.78	1323.05	1366.9	1306.74	1225.01	1290.59
YKR060W	39.11	42.8	41.55	38.36	42.2	34.48
YKR061W	1.37	2.17	1.9	1.46	1.94	2.26
YKR062W	51.84	55.51	53.67	66.83	58.51	55.57
YKR063C	9.05	10.05	8.53	10.07	11.05	8.68
YKR064W	4.42	3.97	5.26	4.96	5.52	4.24
YKR065C	136.34	137.32	141.45	107.17	117.88	121.48
YKR066C	74.52	82.0	80.06	96.32	99.48	110.79
YKR067W	17.63	18.49	18.76	22.05	21.83	22.82
YKR068C	60.35	64.99	76.96	89.45	84.42	84.52
YKR069W	1.73	1.85	1.53	2.71	1.77	2.25
YKR070W	42.14	44.46	51.88	52.46	52.73	59.58
YKR071C	111.76	118.48	113.89	142.65	139.57	127.5
YKR072C	35.67	38.85	34.99	42.43	37.63	44.07
YKR073C	1.93	2.49	2.45	1.57	3.04	1.45
YKR074W	113.69	110.46	99.18	99.62	121.92	95.06
YKR075C	7.42	8.48	8.93	10.09	11.92	13.15
YKR076W	5.44	5.95	7.2	8.82	8.28	11.87
YKR077W	23.94	23.94	19.46	24.41	26.8	26.55
YKR078W	5.96	6.17	5.36	6.23	5.29	5.71
YKR079C	11.2	11.83	12.6	12.89	12.18	12.14
YKR080W	70.9	69.31	62.29	97.99	102.28	84.14
YKR081C	141.12	136.37	157.8	144.59	147.75	153.65
YKR082W	27.07	28.36	32.5	32.8	35.0	35.28
YKR083C	26.63	27.29	31.02	29.69	32.95	32.83
YKR084C	51.08	48.12	58.3	63.65	66.54	63.74
YKR085C	53.29	55.19	55.3	64.57	63.66	77.26
YKR086W	6.09	5.66	5.16	6.88	7.76	8.27
YKR087C	20.59	22.4	22.15	26.49	26.09	21.4
YKR088C	36.7	40.69	42.1	40.02	43.14	48.76
YKR089C	9.61	11.15	12.72	12.28	13.02	11.3
YKR090W	18.99	20.84	16.03	19.48	17.98	18.5
YKR091W	8.07	8.29	5.46	11.32	9.86	7.81
YKR092C	248.93	259.34	202.32	293.29	273.03	260.13
YKR093W	134.65	164.03	146.16	165.89	168.71	181.13
YKR094C	3539.5	3558.36	2905.2	3432.11	3705.76	2642.5
YKR095W	15.0	15.81	18.16	11.04	9.57	8.47
YKR095W-A	63.74	86.25	86.97	66.4	61.91	72.5
YKR096W	7.51	8.28	7.81	7.66	7.16	7.27
YKR097W	0.48	0.46	0.97	0.63	0.8	0.61
YKR098C	1.35	1.7	1.93	1.08	1.37	1.77
YKR099W	9.7	9.83	10.41	8.57	8.04	8.65
YKR100C	19.47	20.47	19.45	20.88	22.46	22.11
YKR101W	3.98	4.37	4.75	4.05	4.04	4.81
YKR102W	0.1	0.0	0.03	0.01	0.02	0.06
YKR103W	0.13	0.01	0.13	0.04	0.03	0.14
YKR104W	0.0	0.0	0.0	0.0	0.0	0.0
YKR105C	0.0	0.0	0.0	0.4	0.15	0.27
YKR106W	0.66	0.83	1.17	1.87	2.07	2.88
YLL001W	29.96	33.09	30.22	46.59	44.87	44.01
YLL002W	8.27	7.11	9.78	6.73	6.76	6.39
YLL003W	1.97	2.66	2.7	2.69	2.75	1.81
YLL004W	9.86	9.6	10.39	11.12	12.93	12.69
YLL005C	0.0	0.0	0.04	0.04	0.02	0.08
YLL006W	15.84	17.19	17.68	16.53	16.41	17.12
YLL006W-A	0.3	1.74	0.46	1.45	1.63	0.0
YLL007C	5.38	7.32	7.32	6.51	7.8	6.49
YLL008W	70.21	73.8	68.03	85.72	76.02	87.13
YLL009C	111.08	103.44	118.75	143.6	134.21	157.76
YLL010C	30.8	28.26	31.7	33.02	36.25	34.7
YLL011W	46.66	46.62	50.18	49.3	47.11	52.77
YLL012W	13.12	14.04	14.43	10.62	9.9	10.77
YLL013C	28.78	30.85	32.82	25.28	24.23	30.38
YLL014W	141.26	157.86	151.98	144.76	144.17	140.05
YLL015W	11.36	12.45	13.08	14.57	12.81	14.49
YLL016W	0.4	0.5	0.8	0.72	0.65	0.79
YLL017W	0.0	0.0	0.0	0.0	0.2	0.0
YLL018C	456.01	435.29	449.11	509.52	505.65	510.24
YLL018C-A	33.28	33.52	34.23	21.44	23.56	31.83
YLL019C	3.71	4.0	4.18	6.53	6.35	6.32
YLL021W	31.16	34.44	27.63	40.32	34.35	35.34
YLL022C	26.08	27.95	31.11	27.53	30.24	29.97
YLL023C	53.73	55.75	57.89	54.53	52.73	62.03
YLL024C	4989.99	5064.83	5414.7	5937.25	5675.13	5889.13
YLL025W	3.49	0.69	2.62	2.13	2.07	2.3
YLL026W	146.91	166.62	186.97	288.89	246.09	235.51
YLL027W	31.06	34.95	34.48	45.6	39.61	39.09
YLL028W	32.06	28.88	33.53	31.88	29.68	38.16
YLL029W	40.49	40.54	43.14	42.63	43.07	45.86
YLL030C	0.0	0.0	0.0	0.0	0.0	0.0
YLL031C	24.76	28.02	27.95	26.1	26.2	25.14
YLL032C	9.34	9.65	10.96	8.32	8.04	8.83
YLL033W	6.98	6.99	5.83	7.0	9.5	9.03
YLL034C	35.46	33.01	41.49	38.82	39.98	39.86
YLL035W	10.86	10.59	11.17	10.85	13.25	11.53
YLL036C	18.58	21.6	21.8	21.7	23.41	20.18
YLL038C	19.25	17.98	15.83	19.18	18.11	13.97
YLL039C	120.8	121.75	149.41	340.72	330.39	302.09
YLL040C	18.14	21.32	19.33	22.18	19.18	19.8
YLL041C	28.01	32.25	34.34	45.38	51.96	44.32
YLL042C	3.0	2.8	2.69	1.88	2.53	2.87
YLL043W	32.62	29.86	30.23	37.15	35.95	38.2
YLL045C	3902.92	3777.61	3478.17	3600.94	3606.93	3386.96
YLL046C	0.47	0.86	0.61	0.32	0.43	0.78
YLL048C	38.03	41.6	41.55	40.17	36.01	35.65
YLL049W	9.72	13.38	23.18	15.65	14.12	13.25
YLL050C	1386.06	1367.13	1487.27	1484.52	1503.84	1554.77
YLL051C	14.6	12.63	14.75	13.93	12.93	13.03
YLL052C	7.95	3.41	3.99	1.75	1.99	0.57
YLL053C	0.0	0.23	0.0	0.13	0.0	0.28
YLL054C	3.01	3.58	3.51	3.98	3.49	3.54
YLL055W	0.76	0.86	0.59	0.71	0.42	0.5
YLL056C	2.13	3.73	2.89	1.19	1.64	0.77
YLL057C	0.44	0.89	0.75	0.99	0.49	0.64
YLL058W	12.58	14.2	13.84	13.16	11.34	12.07
YLL060C	3.2	2.25	2.88	4.52	5.23	10.45
YLL061W	17.63	16.56	15.21	16.08	14.06	20.21
YLL062C	10.17	11.44	12.29	10.18	8.18	7.11
YLL063C	3.09	2.91	3.36	3.17	3.52	3.23
YLL064C	0.0	0.0	0.0	0.04	0.0	0.0
YLL066C	0.03	0.01	0.0	0.01	0.02	0.0
YLL066W-B	0.0	0.0	0.0	0.0	0.0	0.0
YLL067C	0.03	0.01	0.0	0.01	0.02	0.0
YLR001C	10.0	10.81	10.24	9.29	10.06	8.84
YLR002C	44.46	49.77	45.33	39.01	38.96	36.78
YLR003C	57.51	64.12	71.23	40.35	40.57	43.58
YLR004C	0.65	1.26	1.26	1.47	1.34	1.27
YLR005W	22.76	23.78	23.81	26.43	26.04	26.37
YLR006C	7.02	7.82	7.77	10.36	8.9	9.22
YLR007W	7.69	9.81	9.01	9.88	9.68	9.31
YLR008C	83.67	83.07	102.14	93.14	90.02	91.2
YLR009W	188.4	205.45	198.76	203.87	198.41	180.73
YLR010C	4.56	5.32	4.48	6.45	7.68	4.18
YLR011W	11.17	13.43	14.38	8.93	11.98	9.43
YLR012C	0.19	0.16	0.29	0.0	0.17	0.0
YLR013W	0.0	0.11	0.0	0.33	0.25	0.0
YLR014C	2.67	3.01	3.18	3.14	3.1	3.64
YLR015W	10.63	11.49	13.05	13.58	11.6	14.89
YLR016C	16.8	16.22	12.91	15.86	21.81	18.03
YLR017W	109.98	110.42	123.91	127.03	140.58	157.62
YLR018C	36.03	38.25	43.04	37.86	42.55	41.79
YLR019W	27.38	27.05	25.66	39.88	39.14	34.09
YLR020C	14.59	15.75	16.51	16.15	16.79	17.71
YLR021W	30.05	29.31	30.3	43.13	45.05	38.19
YLR022C	69.66	69.1	75.15	79.06	73.23	71.36
YLR023C	12.72	15.76	14.46	16.66	16.91	16.02
YLR024C	3.83	3.95	4.66	4.69	5.08	5.51
YLR025W	72.37	80.76	77.69	91.76	88.88	86.71
YLR026C	42.88	43.48	46.1	42.63	46.35	46.5
YLR027C	365.76	350.26	371.37	462.02	467.75	492.55
YLR028C	103.07	102.84	106.11	108.99	105.04	112.86
YLR029C	6118.83	6141.06	6086.76	6039.93	5916.54	5495.95
YLR030W	1.05	0.82	0.93	1.4	0.75	1.24
YLR031W	1.77	1.31	1.78	1.61	1.71	2.42
YLR032W	8.51	9.11	8.87	10.38	10.1	9.77
YLR033W	24.78	24.16	29.99	22.1	20.27	20.28
YLR034C	86.26	82.4	82.64	78.23	76.86	77.63
YLR035C	2.44	2.19	2.71	2.58	2.87	2.7
YLR035C-A	0.0	0.0	0.0	0.0	0.05	0.0
YLR036C	18.12	21.91	21.62	19.68	23.06	24.63
YLR037C	1.22	1.21	1.43	2.03	1.48	2.65
YLR038C	139.92	152.1	124.84	193.8	196.01	165.38
YLR039C	9.53	9.4	10.17	10.5	10.84	10.36
YLR040C	17.38	22.51	19.96	8.68	10.22	11.72
YLR042C	26.36	27.95	27.64	21.17	23.88	23.73
YLR043C	1082.04	1064.87	1165.0	1016.99	1100.58	1147.22
YLR044C	16191.31	15882.26	16714.32	14727.78	14815.2	15634.85
YLR045C	15.31	16.51	15.84	17.4	15.76	16.15
YLR046C	0.29	0.31	0.34	0.42	0.07	0.12
YLR047C	6.13	5.55	5.63	6.17	5.49	5.61
YLR048W	3329.8	3221.02	3168.66	2872.08	3017.1	3013.27
YLR049C	30.03	34.06	34.32	36.07	37.58	35.17
YLR050C	43.06	45.22	43.78	38.66	39.26	34.41
YLR051C	59.59	62.15	58.65	80.26	71.18	65.03
YLR052W	34.29	32.65	32.16	41.82	40.62	34.92
YLR053C	0.0	0.0	0.0	0.14	0.0	0.0
YLR054C	0.5	0.42	0.48	0.68	0.54	0.69
YLR055C	19.01	21.21	20.43	23.07	20.27	25.85
YLR056W	366.05	367.41	405.11	374.88	377.48	352.62
YLR057W	9.41	10.02	9.84	8.79	8.6	10.32
YLR058C	686.4	594.33	463.46	657.71	716.75	556.26
YLR059C	41.06	41.11	44.45	31.22	38.8	39.84
YLR060W	322.39	317.54	326.24	352.34	346.15	372.98
YLR061W	5719.51	5317.24	5328.7	4502.94	4795.17	4634.4
YLR063W	16.98	17.19	22.33	16.81	18.22	17.45
YLR064W	47.42	52.69	54.73	54.92	53.52	51.85
YLR065C	78.01	81.84	78.44	70.49	70.74	65.89
YLR066W	79.23	90.27	98.84	102.91	104.09	90.69
YLR067C	2.63	2.47	3.96	3.24	2.88	2.72
YLR068W	32.92	39.32	38.4	53.31	47.12	51.02
YLR069C	20.12	19.82	22.41	19.37	18.31	19.34
YLR070C	2.85	1.4	1.83	2.78	2.15	3.15
YLR071C	16.16	15.64	15.1	18.17	17.96	17.2
YLR072W	10.39	11.19	10.93	12.71	13.3	12.8
YLR073C	32.58	30.2	34.63	32.0	35.39	35.14
YLR074C	123.09	129.99	140.25	171.59	163.31	183.69
YLR075W	7566.62	7367.55	7212.29	7545.47	7997.77	7426.83
YLR077W	12.0	11.78	12.09	11.69	11.41	10.76
YLR078C	44.75	47.97	43.3	57.42	57.47	46.14
YLR079W	44.75	45.32	45.87	56.95	50.63	53.03
YLR080W	2.44	3.7	3.93	3.42	3.22	2.99
YLR081W	0.5	0.24	0.33	0.26	0.32	0.35
YLR082C	8.0	10.32	10.77	11.29	13.37	11.98
YLR083C	101.25	108.79	110.7	104.72	103.96	105.12
YLR084C	19.41	24.13	19.22	20.98	18.71	18.2
YLR085C	13.08	12.48	15.21	11.88	12.54	11.74
YLR086W	10.28	10.33	9.58	11.43	9.33	9.92
YLR087C	1.65	1.92	2.11	2.22	1.9	1.73
YLR088W	32.67	36.83	36.16	38.05	37.75	37.59
YLR089C	60.77	59.59	65.54	69.43	73.3	74.66
YLR090W	14.29	13.68	15.35	20.42	20.33	22.72
YLR091W	5.94	6.22	7.03	4.95	5.06	5.93
YLR092W	1.82	0.87	0.92	0.87	0.85	1.17
YLR093C	55.44	63.52	61.9	69.9	74.77	64.02
YLR094C	26.5	28.11	27.63	27.16	28.61	28.37
YLR095C	14.7	16.45	18.21	16.09	15.17	16.56
YLR096W	15.81	16.53	15.8	15.17	16.23	17.24
YLR097C	7.92	9.15	8.18	10.08	9.62	11.88
YLR098C	4.92	5.32	5.28	4.92	5.07	5.68
YLR099C	11.66	11.2	13.0	11.81	10.52	15.45
YLR099W-A	67.53	63.68	81.02	60.27	61.59	74.28
YLR100W	129.22	132.06	146.4	132.4	128.38	129.18
YLR102C	11.97	14.19	13.88	15.44	14.96	15.16
YLR103C	6.81	8.45	7.73	8.4	8.69	8.9
YLR104W	50.84	55.36	60.43	64.33	60.09	70.18
YLR105C	6.35	8.33	7.57	6.21	6.97	6.66
YLR106C	18.17	17.67	20.22	18.79	17.18	17.2
YLR107W	10.44	11.72	13.38	16.68	15.96	15.16
YLR108C	18.05	17.68	16.86	20.16	20.13	21.46
YLR109W	6838.75	6949.23	7497.17	6728.56	6657.65	7225.36
YLR110C	20947.36	20684.78	23638.8	17408.82	20217.68	22510.53
YLR111W	0.0	0.0	0.26	0.0	0.15	0.56
YLR112W	4.65	4.23	5.1	4.9	3.88	7.26
YLR113W	68.1	74.15	71.93	84.81	79.2	80.59
YLR114C	19.45	19.63	19.61	21.73	19.74	20.84
YLR115W	10.7	11.54	11.19	11.17	11.87	11.22
YLR116W	15.52	17.4	17.63	15.62	15.18	17.87
YLR117C	9.59	11.36	12.76	12.29	13.04	14.13
YLR118C	61.66	63.95	68.65	64.32	58.97	63.44
YLR119W	17.41	15.87	20.09	18.05	19.1	17.0
YLR120C	44.51	43.69	41.83	49.77	47.96	48.6
YLR121C	8.39	9.08	8.24	8.73	10.74	12.45
YLR122C	0.15	0.0	0.0	0.0	0.14	0.0
YLR125W	0.56	0.47	0.87	2.04	0.51	1.39
YLR126C	36.43	33.11	41.42	28.58	27.72	31.93
YLR127C	4.16	4.06	4.54	4.53	3.58	4.17
YLR128W	8.94	9.39	9.92	9.49	10.66	7.41
YLR129W	44.96	45.46	50.77	50.64	48.8	52.25
YLR130C	18.12	21.59	17.91	17.8	19.89	17.43
YLR131C	13.31	13.69	11.77	12.91	11.42	12.89
YLR132C	6.55	7.82	7.63	8.05	6.67	7.46
YLR133W	21.37	23.74	24.49	27.36	27.7	28.21
YLR134W	5.3	4.07	7.39	5.7	6.39	9.2
YLR135W	2.71	3.76	2.82	4.45	3.56	3.85
YLR136C	95.85	77.26	82.92	103.18	81.9	77.89
YLR137W	7.88	7.55	8.44	8.36	10.33	10.17
YLR138W	17.22	16.9	17.18	15.97	14.61	15.91
YLR139C	7.29	8.44	8.69	7.52	7.63	7.75
YLR141W	6.15	6.16	5.55	6.8	6.22	6.91
YLR142W	2.02	1.94	2.88	2.23	3.28	3.35
YLR143W	14.05	14.28	17.8	18.82	17.64	17.98
YLR144C	14.8	15.87	14.55	17.74	16.2	17.99
YLR145W	11.03	12.88	11.44	14.5	14.25	12.03
YLR146C	24.42	29.01	35.82	30.75	34.45	33.79
YLR146W-A	58.6	71.09	63.75	66.44	82.89	75.96
YLR147C	54.72	59.12	60.66	71.53	74.99	75.32
YLR148W	13.86	14.12	15.22	17.02	14.43	14.38
YLR149C	1.16	1.3	1.03	2.35	2.08	1.56
YLR150W	3012.65	2929.8	2633.52	2720.93	2904.47	2672.14
YLR151C	4.56	4.99	6.09	6.48	6.95	6.59
YLR152C	1.4	2.02	2.45	2.45	1.63	2.9
YLR153C	275.7	286.11	281.06	245.23	235.71	233.71
YLR154C	60.14	59.55	61.95	54.5	59.04	55.38
YLR154C-G	0.0	0.0	0.0	0.0	0.0	0.0
YLR154C-H	0.38	0.32	1.18	0.31	0.35	3.15
YLR154W-C	0.0	0.0	0.0	0.0	0.0	0.0
YLR155C	0.0	0.0	0.0	0.0	0.0	0.0
YLR156C-A	0.0	0.0	0.0	0.0	0.0	0.0
YLR156W	0.0	0.0	0.0	0.0	0.0	0.0
YLR157C	0.0	0.0	0.0	0.0	0.0	0.0
YLR157C-A	0.0	0.0	0.0	0.0	0.0	0.0
YLR157C-B	0.0	0.0	0.0	0.0	0.0	0.0
YLR157C-C	0.0	0.0	0.0	0.0	0.0	0.0
YLR157W-D	0.0	0.0	0.0	0.0	0.0	0.0
YLR157W-E	0.0	0.0	0.0	0.0	0.0	0.0
YLR158C	0.0	0.0	0.0	0.0	0.0	0.0
YLR159C-A	0.0	0.0	0.0	0.0	0.0	0.0
YLR159W	0.0	0.0	0.0	0.0	0.0	0.0
YLR160C	0.0	0.0	0.0	0.0	0.0	0.0
YLR161W	0.0	0.0	0.0	0.0	0.0	0.0
YLR162W	0.64	0.53	0.49	0.52	0.44	1.85
YLR162W-A	0.28	0.23	0.0	0.23	0.0	2.33
YLR163C	35.04	38.56	43.46	37.05	35.24	39.25
YLR164W	1.49	0.77	1.25	1.68	1.99	0.38
YLR165C	2.25	4.34	4.09	4.73	3.33	4.23
YLR166C	13.83	15.05	14.8	16.65	14.07	14.03
YLR167W	8580.18	8105.69	7351.29	7282.08	7899.84	6613.97
YLR168C	9.2	12.55	11.26	10.54	13.78	9.03
YLR170C	60.68	60.35	70.31	81.72	74.02	73.93
YLR172C	162.33	159.46	170.88	174.54	175.52	185.45
YLR173W	5.94	6.0	5.57	5.08	4.88	5.33
YLR174W	0.05	0.08	0.08	0.16	0.09	0.16
YLR175W	373.91	384.6	400.74	336.41	325.08	337.49
YLR176C	6.45	7.2	6.84	6.51	6.99	6.45
YLR177W	2.77	2.4	2.4	4.43	3.53	3.47
YLR178C	16.69	15.16	15.12	21.44	21.37	23.51
YLR179C	492.02	525.96	530.6	356.12	374.86	423.34
YLR180W	704.84	681.41	599.92	559.6	572.78	556.51
YLR181C	25.11	27.92	29.3	26.33	28.01	27.62
YLR182W	16.91	17.81	15.57	17.69	16.17	17.17
YLR183C	30.68	34.86	30.84	36.46	35.74	35.09
YLR185W	4729.53	4764.25	4183.44	4377.46	4464.41	3800.97
YLR186W	120.12	118.83	113.7	112.11	118.5	124.52
YLR187W	14.96	17.2	16.56	20.04	17.99	19.18
YLR188W	15.59	16.44	18.0	18.79	18.53	17.92
YLR189C	6.05	6.29	5.78	6.52	6.99	6.41
YLR190W	35.59	35.03	32.24	34.15	31.85	36.58
YLR191W	15.78	16.19	18.57	17.61	17.87	17.82
YLR192C	345.4	355.83	313.14	357.03	319.39	315.67
YLR193C	33.53	41.18	39.8	38.89	43.87	43.52
YLR194C	48.88	57.05	48.41	72.1	74.77	81.49
YLR195C	62.45	67.5	70.01	89.61	83.01	91.87
YLR196W	112.28	113.22	112.68	115.94	101.33	107.05
YLR197W	515.67	535.0	539.46	490.87	500.96	499.76
YLR199C	46.92	51.37	50.27	63.9	66.03	63.27
YLR200W	126.45	145.77	165.61	197.53	182.11	188.84
YLR201C	29.92	32.27	33.21	39.78	40.23	36.01
YLR203C	40.01	40.22	45.92	35.32	37.83	44.5
YLR204W	60.83	55.27	70.85	67.05	52.72	63.29
YLR205C	11.52	10.9	10.02	20.24	17.85	16.07
YLR206W	41.52	45.24	45.69	35.01	35.1	41.68
YLR207W	15.53	16.81	18.42	18.61	18.55	19.26
YLR208W	249.49	237.94	250.88	282.14	280.62	289.82
YLR209C	42.59	40.88	44.31	51.71	50.41	53.33
YLR210W	13.39	11.2	12.27	13.46	12.71	13.43
YLR211C	6.41	6.96	5.39	9.03	7.84	8.32
YLR212C	20.79	20.6	22.89	25.6	25.28	28.95
YLR213C	2.56	2.54	2.29	3.21	3.42	3.85
YLR214W	231.55	232.79	223.88	251.5	233.38	201.14
YLR215C	12.56	13.53	19.01	15.59	17.6	20.44
YLR216C	372.45	400.92	459.91	498.29	488.77	448.48
YLR218C	15.8	13.65	16.05	15.15	13.63	20.49
YLR219W	14.26	15.33	15.25	15.84	17.7	16.66
YLR220W	41.74	44.9	41.69	53.17	57.03	57.08
YLR221C	87.25	90.05	92.42	120.89	114.28	107.76
YLR222C	49.82	49.71	54.33	58.89	59.3	60.9
YLR223C	10.5	12.49	13.02	14.04	12.26	13.84
YLR224W	7.19	6.69	9.41	9.86	9.14	10.56
YLR225C	28.25	28.37	33.6	54.81	50.2	49.95
YLR226W	14.92	16.21	19.97	16.1	14.65	18.09
YLR227C	1.18	1.77	1.46	1.46	1.45	2.23
YLR227W-A	0.0	0.0	0.0	0.0	0.0	0.0
YLR227W-B	1.35	1.26	1.3	1.69	1.24	2.27
YLR228C	9.29	8.75	7.87	8.6	9.44	9.27
YLR229C	199.31	201.41	209.0	173.55	165.87	161.79
YLR231C	38.02	44.42	41.35	47.61	46.07	41.33
YLR233C	1.04	1.19	1.66	1.34	1.4	1.29
YLR234W	3.02	3.69	3.64	3.81	3.91	4.28
YLR236C	0.0	0.0	0.54	0.14	0.48	0.0
